Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
36077,36078,Bee_Beer,5,Positive,review_569150373,How a craft beer bar should be!,"A great little craft beer bar. Small but with atmosphere and character. Very efficient, knowledgeable and friendly staff who guided us through the beer and cheese selection which were all lovely. The 8% IPA was lovely!","A great little craft beer bar. Small but with atmosphere and character. Very efficient, knowledgeable and friendly staff who guided us through the beer and cheese selection which were all lovely. The 8% IPA was lovely!",2018-03-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10270772-Reviews-or30-Bee_Beer-Madrid.html,UID_30579,0.0,0.588,0.412,0.9741,0.2946428571428571,0.5642857142857143,0.5854666666666667,218,15,0.0688073394495412,1,6,False,14,0.1666666666666666,0.2083333333333333,0.2916666666666667,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,36,33,5.083333333333333,0,0,great littl craft beer bar small atmospher charact effici knowledg friendli staff guid us beer chees select love ipa love,good review,4
36078,36079,Casa_Benigna,5,Positive,review_624415861,Totally impressed,"I am generally a difficult person to please but from the moment I walked in, I was pleasantly suprised and impressed. We were welcomed by two friendly Fiilipinos and shown to a beautifully set table with a generous number of appetizers. The food was amazing,...","I am generally a difficult person to please but from the moment I walked in, I was pleasantly suprised and impressed. We were welcomed by two friendly Fiilipinos and shown to a beautifully set table with a generous number of appetizers. The food was amazing, haven’t eaten so well in quite a while. I will give it 5 out of 5! Will definately come back! Fully recommend the paellas! (I live in Madrid and this is one of the best restaurants that exist, in my opinion).",2018-10-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or20-Casa_Benigna-Madrid.html,UID_30580,0.014,0.597,0.388,0.9938,0.4827441077441077,0.6851851851851852,0.2704333333333333,467,41,0.0877944325481798,3,12,False,17,0.0588235294117647,0.2352941176470588,0.3529411764705882,0.0,0.2941176470588235,0.0,0.0,0.0588235294117647,0.0,0.0,86,70,4.441860465116279,0,0,gener difficult person pleas moment walk pleasantli supris impress welcom two friendli fiilipino shown beauti set tabl gener number appet food amaz eaten well quit give defin come back fulli recommend paella live madrid one best restaur exist opinion,good review,4
36079,36080,Casa_Benigna,5,Positive,review_623346460,Excellent experience,"This was our second time visiting the restaurant. The experience was amazing as the first time. The service is great, all staff is very kind. The food was just spectacular. The restaurant offers a lot of appetizers ""on the house"" that are just great. The...","This was our second time visiting the restaurant. The experience was amazing as the first time. The service is great, all staff is very kind. The food was just spectacular. The restaurant offers a lot of appetizers ""on the house"" that are just great. The place is cozy and it has private rooms behind the kitchen you can book for small groups.",2018-10-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or20-Casa_Benigna-Madrid.html,UID_530,0.0,0.787,0.213,0.9493,0.2566666666666667,0.5715277777777777,0.58248,343,32,0.0932944606413994,0,9,False,17,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0909090909090909,0.0,62,50,4.548387096774194,0,0,second time visit restaur experi amaz first time servic great staff kind food spectacular restaur offer lot appet hous great place cozi privat room behind kitchen book small group,good review,4
36080,36081,Casa_Benigna,3,Negative,review_620900765,Great food BUT hits you with hidden fees! ,"Dined here with my partner and had a great time in the venue. We ordered a starter and paella to share, which were tasty, and were offered what the staff said were complimentary dishes for us to try. When we got the bill, we noticed...","Dined here with my partner and had a great time in the venue. We ordered a starter and paella to share, which were tasty, and were offered what the staff said were complimentary dishes for us to try. When we got the bill, we noticed that we had been charged for the so-called 'complimentary' dishes. Because of this underhanded tactic, I can only score this place a 3/5.",2018-09-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or20-Casa_Benigna-Madrid.html,UID_30581,0.023,0.819,0.157,0.8834,0.35,0.6875,0.2083,370,39,0.1054054054054054,0,12,False,15,0.2727272727272727,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,68,53,4.455882352941177,0,0,dine partner great time venu order starter paella share tasti offer staff said complimentari dish us tri got bill notic charg call complimentari dish underhand tactic score place,average review,3
36081,36082,Casa_Benigna,4,Positive,review_596383027,A pleasant experience ,"While I recommend this place as a date spot, it was good experience for the family, it took us some time to find the place as it is not in a tourist area. The door of the resturant is lucked so do not hesitate to...","While I recommend this place as a date spot, it was good experience for the family, it took us some time to find the place as it is not in a tourist area. The door of the resturant is lucked so do not hesitate to knock The hospitality and the service is top class, the food didn’t disappoint at all. Just be aware this is an expensive Restuarant so make sure you plan to spend",2018-07-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or30-Casa_Benigna-Madrid.html,UID_8550,0.032,0.796,0.173,0.8766,0.29,0.5877777777777777,0.1411499999999999,376,41,0.1090425531914893,0,5,False,16,0.2,0.1,0.25,0.05,0.2,0.05,0.05,0.0,0.05,0.05,75,57,4.026666666666666,0,0,recommend place date spot good experi famili took us time find place tourist area door restur luck hesit knock hospit servic top class food disappoint awar expens restuar make sure plan spend,good review,4
36082,36083,Casa_Benigna,5,Positive,review_595694862,Food and service are first rate.Croquets de bacalao were an excellent appetizer. Great paellas,"Very nice atmosphere, friendly and attentive service. Attention to detail, yet not overbearing. Owner came to greet us at the table.","Very nice atmosphere, friendly and attentive service. Attention to detail, yet not overbearing. Owner came to greet us at the table.",2018-07-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or30-Casa_Benigna-Madrid.html,UID_21746,0.0,0.67,0.33,0.8341,0.5183333333333334,0.7999999999999999,0.5401,132,7,0.053030303030303,0,5,False,8,0.125,0.125,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0.0,21,20,5.333333333333333,0,0,nice atmospher friendli attent servic attent detail yet overbear owner came greet us tabl,good review,4
36083,36084,Casa_Benigna,5,Positive,review_585643077,Trip to perfection,"This experience was over the top. The service, food and wine were amazing. I am from northern Europe but ironically Casa Benigna's salmon was the best I've ever had. This dish gave me a trip to my childhood with its smoked flavours and touch of...","This experience was over the top. The service, food and wine were amazing. I am from northern Europe but ironically Casa Benigna's salmon was the best I've ever had. This dish gave me a trip to my childhood with its smoked flavours and touch of nature. Also the singature seafood patella was delicious. At the end the biggest graditude comes from the service - everything was done with passion. Thanks to the friendly owner greeting us at the entrance and the proficient but easy-going staff. Whatever you do in Madrid, go to Casa Benigna.",2018-06-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or30-Casa_Benigna-Madrid.html,UID_30582,0.0,0.74,0.26,0.9851,0.6125,0.5666666666666668,0.3951285714285714,539,42,0.0779220779220779,0,14,False,21,0.1304347826086956,0.217391304347826,0.3478260869565217,0.0869565217391304,0.217391304347826,0.0,0.0,0.0,0.0,0.0,94,74,4.74468085106383,0,0,experi top servic food wine amaz northern europ iron casa benigna salmon best ever dish gave trip childhood smoke flavour touch natur also singatur seafood patella delici end biggest graditud come servic everyth done passion thank friendli owner greet us entranc profici easi go staff whatev madrid go casa benigna,good review,4
36084,36085,Casa_Benigna,5,Positive,review_579116720,Good Paella,"Is a very good maners of rice cooking. Is special paella, they call PATELLA. The best for me was the sea food patella.","Is a very good maners of rice cooking. Is special paella, they call PATELLA. The best for me was the sea food patella.",2018-05-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or30-Casa_Benigna-Madrid.html,UID_30583,0.0,0.665,0.335,0.8777,0.7557142857142857,0.5504761904761905,0.1629,118,12,0.1016949152542373,0,4,False,5,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,23,22,4.173913043478261,0,0,good maner rice cook special paella call patella best sea food patella,good review,4
36085,36086,Casa_Benigna,2,Negative,review_578147619,Very Disappointing Experience,"Given the very favorable reviews, we decided to have dinner at Casa Benigna this evening. We ordered the salmon appetizer which was very tasty, although quite pricy— 18 euros, for the size of the portion.We ordered the seafood and chicken paella dishes for four...","Given the very favorable reviews, we decided to have dinner at Casa Benigna this evening. We ordered the salmon appetizer which was very tasty, although quite pricy— 18 euros, for the size of the portion. We ordered the seafood and chicken paella dishes for four people. Given the high price of each — 26-28 euros per person for a total of 110 euros, and the favorable online reviews, we were expecting dishes with sizable portions of seafront and chicken.. Unfortunately, there was a minimal amount of each in each dish, and the “paella” tasted more like fried rice. Certainly, the two dishes of paella did not come close to justifying the cost of 110 euros. When we received our bill, we also discovered that they had charged us 20 euros for the bread, olives and a couple of pieces of vegetables, which was outrageous as well. All in all, we were deeply disappointed and regretted having had dinner st this establishment.",2018-05-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or30-Casa_Benigna-Madrid.html,UID_30584,0.075,0.847,0.077,0.0847,-0.1896428571428571,0.6842857142857142,0.3852428571428571,924,74,0.08008658008658,0,22,False,39,0.125,0.0833333333333333,0.25,0.125,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,161,106,4.745341614906832,0,0,given favor review decid dinner casa benigna even order salmon appet tasti although quit prici euro size portion order seafood chicken paella dish four peopl given high price euro per person total euro favor onlin review expect dish sizabl portion seafront chicken unfortun minim amount dish paella tast like fri rice certainli two dish paella come close justifi cost euro receiv bill also discov charg us euro bread oliv coupl piec veget outrag well deepli disappoint regret dinner st establish,bad review,2
36086,36087,Casa_Benigna,5,Positive,review_529985939,Casa Benigna - Do it.,"The paella, not to mention the smoked salmon were exceptional, but that wasn’t even the best part. The staff’s impeccable service, friendly demeanor and jovial attitude not only gave us a night to remember, but made us feel like family. If you’re passionate about food,...","The paella, not to mention the smoked salmon were exceptional, but that wasn’t even the best part. The staff’s impeccable service, friendly demeanor and jovial attitude not only gave us a night to remember, but made us feel like family.  If you’re passionate about food, and love hangin’ out with some of the best folks around, visit Casa Benigna.  Cheers, and all the best.",2017-10-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991647-Reviews-or50-Casa_Benigna-Madrid.html,UID_30585,0.0,0.559,0.441,0.9937,0.5824074074074075,0.6222222222222222,0.1051666666666666,374,26,0.0695187165775401,0,11,False,18,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,64,53,4.828125,0,0,paella mention smoke salmon except even best part staff impecc servic friendli demeanor jovial attitud gave us night rememb made us feel like famili passion food love hangin best folk around visit casa benigna cheer best,good review,4
