Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
10033,10034,Brew_Wild_Pizza_Bar,4,Positive,review_731571461,Nice place,"I enjoyed both the craft beers and the pizza with truffles. Relaxing informal place, good staff, looks very small but plenty extra space downstairs. Would recommend!","I enjoyed both the craft beers and the pizza with truffles. Relaxing informal place, good staff, looks very small but plenty extra space downstairs. Would recommend!",2019-12-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12493147-Reviews-Brew_Wild_Pizza_Bar-Madrid.html,UID_9334,0.0,0.693,0.307,0.829,0.21875,0.48,0.04535,165,8,0.0484848484848484,1,5,False,8,0.1,0.1,0.4,0.1,0.2,0.0,0.0,0.0,0.1,0.0,26,25,5.384615384615385,0,0,enjoy craft beer pizza truffl relax inform place good staff look small plenti extra space downstair would recommend,good review,4
10034,10035,Cacao_Restobar,5,Positive,review_476831747,Excellent Restaurant ,"From the moment we entered Cacao, we were treated very well and provided excellent service. The food was very tastey. Arepas were exceptional. Pork tenderloin super. Recommend Cacao for your next meal in Madrid.","From the moment we entered Cacao, we were treated very well and provided excellent service. The food was very tastey. Arepas were exceptional. Pork tenderloin super. Recommend Cacao for your next meal in Madrid.",2017-04-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_6931,0.034,0.671,0.295,0.9058,0.3999999999999999,0.5444444444444444,0.37725,211,14,0.0663507109004739,0,6,False,9,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,34,31,5.235294117647059,0,0,moment enter cacao treat well provid excel servic food tastey arepa except pork tenderloin super recommend cacao next meal madrid,good review,4
10035,10036,Cacao_Restobar,5,Positive,review_476625138,"Great food, nice staff",Great restaraunt in the huertas neighborhood. Food was delicious. Staff spoke English very well and were attentive and helpful with the menu. I am back home in the US now and wish I could eat those arepas tapas again,Great restaraunt in the huertas neighborhood. Food was delicious. Staff spoke English very well and were attentive and helpful with the menu. I am back home in the US now and wish I could eat those arepas tapas again,2017-04-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_9335,0.0,0.684,0.316,0.9402,0.3999999999999999,0.4916666666666666,0.1171333333333333,216,18,0.0833333333333333,0,3,False,14,0.1,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,39,33,4.564102564102564,0,0,great restaraunt huerta neighborhood food delici staff spoke english well attent help menu back home us wish could eat arepa tapa,good review,4
10036,10037,Cacao_Restobar,5,Positive,review_476596456,A wonderful lunch before you leave,"Don't wait like we did to eat at this restaurant! We couldn't resist the nachos and fajitas. Yes, they have other Spanish food and tapas, but these were two exceptional choices and we were ecstatic! Service was great too!","Don't wait like we did to eat at this restaurant! We couldn't resist the nachos and fajitas. Yes, they have other Spanish food and tapas, but these were two exceptional choices and we were ecstatic! Service was great too!",2017-04-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_4950,0.031,0.709,0.26,0.9227,0.4270833333333333,0.53125,0.4034666666666666,221,21,0.0950226244343891,3,8,False,10,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.0,39,35,4.6923076923076925,0,0,wait like eat restaur resist nacho fajita ye spanish food tapa two except choic ecstat servic great,good review,4
10037,10038,Cacao_Restobar,5,Positive,review_476115827,Our visit to Madrid,"No words to describe how delicious the food is and the service is outstanding.  Next time we will be in Madrid, we will visit Cacao again.Carlos and Edison were great to us.","No words to describe how delicious the food is and the service is outstanding.  Next time we will be in Madrid, we will visit Cacao again.Carlos and Edison were great to us.",2017-04-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_9336,0.052,0.667,0.281,0.891,0.575,0.65625,0.133,173,17,0.0982658959537572,0,4,False,9,0.0833333333333333,0.25,0.3333333333333333,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,32,26,4.40625,0,0,word describ delici food servic outstand next time madrid visit cacao carlo edison great us,good review,4
10038,10039,Cacao_Restobar,5,Positive,review_475908507,LOVE IT,My sister and I are pretty much regulars here. The owners recognize us and give us free apps! The food is out of this world. Favorite place to eat in Madrid.,My sister and I are pretty much regulars here. The owners recognize us and give us free apps! The food is out of this world. Favorite place to eat in Madrid.,2017-04-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_9337,0.0,0.741,0.259,0.8687,0.3625,0.75,0.3591,157,13,0.0828025477707006,1,4,False,10,0.125,0.25,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,31,28,4.096774193548387,0,0,sister pretti much regular owner recogn us give us free app food world favorit place eat madrid,good review,4
10039,10040,Cacao_Restobar,5,Positive,review_475874517,"Delicious lunch, great service",My wife and i went to Cacao Restobar for lunch right as they opened. We had great service and the food was exceptional. The owner/chef is Venezuelan (I think) and they have delicious arepas on the menu. We also go the Mediterranean salad and it...,My wife and i went to Cacao Restobar for lunch right as they opened. We had great service and the food was exceptional. The owner/chef is Venezuelan (I think) and they have delicious arepas on the menu. We also go the Mediterranean salad and it was solid. We had red and cava sangria and both of us enjoyed it quite a bit. We would absolutely go back here next time in Madrid.,2017-04-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_9338,0.0,0.843,0.157,0.9136,0.3613756613756613,0.4539682539682539,0.3929600000000001,376,35,0.0930851063829787,0,9,False,25,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,72,57,4.236111111111111,0,0,wife went cacao restobar lunch right open great servic food except owner chef venezuelan think delici arepa menu also go mediterranean salad solid red cava sangria us enjoy quit bit would absolut go back next time madrid,good review,4
10040,10041,Cacao_Restobar,5,Positive,review_475726023,Lovely steak and sangria,Found this after a viewing some reviews.  It's a 10 min walk from gran via and it was worth the walk.  Staff were friendly great atmosphere and food was delicious and not forgetting the sangria which had to be the best I've tried in madrid.,Found this after a viewing some reviews.  It's a 10 min walk from gran via and it was worth the walk.  Staff were friendly great atmosphere and food was delicious and not forgetting the sangria which had to be the best I've tried in madrid.,2017-04-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or340-Cacao_Restobar-Madrid.html,UID_6889,0.0,0.701,0.299,0.9524,0.6950000000000001,0.53,0.47255,240,23,0.0958333333333333,0,5,False,13,0.1,0.3,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,45,39,4.311111111111111,0,0,found view review min walk gran via worth walk staff friendli great atmospher food delici forget sangria best tri madrid,good review,4
10041,10042,Cacao_Restobar,4,Positive,review_461802701,specialties worth it,"We went early evening based on TA reviews. Venezuelan chef likely and the 4 piece tapas were excellent - so we ordered another 4-piece set. Salad was fine, and prawn tapas was very good - should have ordered the large size. We had decaf cafe...","We went early evening based on TA reviews. Venezuelan chef likely and the 4 piece tapas were excellent - so we ordered another 4-piece set. Salad was fine, and prawn tapas was very good - should have ordered the large size. We had decaf cafe con leches which were almost as good as the real thing. No dessert because we were stuffed.",2017-02-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or390-Cacao_Restobar-Madrid.html,UID_9339,0.031,0.808,0.16,0.8448,0.4426190476190477,0.6135714285714285,0.37975,333,26,0.078078078078078,0,9,False,17,0.125,0.1875,0.3125,0.125,0.25,0.0,0.0,0.0,0.0,0.0,62,49,4.387096774193548,0,0,went earli even base ta review venezuelan chef like piec tapa excel order anoth piec set salad fine prawn tapa good order larg size decaf cafe con lech almost good real thing dessert stuf,good review,4
10042,10043,Cacao_Restobar,5,Positive,review_461263087,Excellent all the way around ,Great looking place. Very clean and nice ambience. Our waiter Chris was excellent and very accommodating with our stroller. The sangria was delicious! We had 2 pitchers. All the tapas were delicious. I had the octopus for my meal and it was cooked perfectly with...,Great looking place. Very clean and nice ambience. Our waiter Chris was excellent and very accommodating with our stroller. The sangria was delicious! We had 2 pitchers. All the tapas were delicious. I had the octopus for my meal and it was cooked perfectly with potatoes. My wife's fajitas were really good and her friend had some kind of steak that was good as well. No complaints! ,2017-02-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10786717-Reviews-or390-Cacao_Restobar-Madrid.html,UID_9340,0.0,0.581,0.419,0.9904,0.7501515151515151,0.8236363636363637,0.2875875,384,35,0.0911458333333333,2,10,False,20,0.074074074074074,0.2962962962962963,0.2962962962962963,0.074074074074074,0.2222222222222222,0.0,0.037037037037037,0.0,0.0,0.0,67,55,4.731343283582089,0,0,great look place clean nice ambienc waiter chri excel accommod stroller sangria delici pitcher tapa delici octopu meal cook perfectli potato wife fajita realli good friend kind steak good well complaint,good review,4
