Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
14035,14036,Toga,5,Positive,review_554261029,Awesome food,Very very good food. Great atmosfere. Fantastic service. Just the best place to eat in Madrid. Loved it.,Very very good food. Great atmosfere. Fantastic service. Just the best place to eat in Madrid. Loved it.,2018-01-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-or100-Toga-Madrid.html,UID_6783,0.0,0.4,0.6,0.9663,0.7619999999999999,0.7060000000000001,0.0678749999999999,104,6,0.0576923076923076,0,5,False,10,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,18,18,4.833333333333333,0,0,good food great atmosfer fantast servic best place eat madrid love,very good review,5,Spanish
14036,14037,Toga,5,Positive,review_553809079,Definitely a must-to-visit! ,"Absolutely delicious meat, unbelievable pasta dish, and incredible raw fish. Tried the three top fish dishes, the signature pasta and the Iberian pork. I would come back any day!!","Absolutely delicious meat, unbelievable pasta dish, and incredible raw fish. Tried the three top fish dishes, the signature pasta and the Iberian pork. I would come back any day!!",2018-01-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-or100-Toga-Madrid.html,UID_12813,0.0,0.755,0.245,0.8147,0.3198717948717948,0.6435897435897436,0.2411,179,7,0.0391061452513966,2,7,False,14,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,29,25,5.206896551724138,0,0,absolut delici meat unbeliev pasta dish incred raw fish tri three top fish dish signatur pasta iberian pork would come back day,good review,4,Italian
14037,14038,Toga,5,Positive,review_552427168,Well balanced,"Wonderful experience at toga Madrid,  This was an absolutely fantastic experience: the atmosphere, the food, the wine, the service!!","Wonderful experience at toga Madrid,  This was an absolutely fantastic experience: the atmosphere, the food, the wine, the service!!",2018-01-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-or100-Toga-Madrid.html,UID_12814,0.0,0.675,0.325,0.8472,0.8125,0.95,0.8353,132,8,0.0606060606060606,2,7,False,10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,19,16,5.947368421052632,0,0,wonder experi toga madrid absolut fantast experi atmospher food wine servic,good review,4,Spanish
14038,14039,Toga,5,Positive,review_551757851,Fantastic food and drink combined with a hip vibe,"We really enjoyed our dinner at Toga.  It has an East Village vibe with a great menu.   Our server recommended the sushi and ceviche tapas to start.   Outstanding.   We also enjoyed the steak and seafood entrees, which we shared.   The wine was good and the...","We really enjoyed our dinner at Toga. It has an East Village vibe with a great menu. Our server recommended the sushi and ceviche tapas to start. Outstanding. We also enjoyed the steak and seafood entrees, which we shared. The wine was good and the after dinner lemoncello combined perfectly with the dessert. Diverse clientele in a quickly changing neighborhood created a great atmosphere.",2018-01-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-or100-Toga-Madrid.html,UID_12815,0.0,0.625,0.375,0.9854,0.6416666666666666,0.734375,0.1924666666666666,390,27,0.0692307692307692,0,8,False,17,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,64,52,5.109375,0,0,realli enjoy dinner toga east villag vibe great menu server recommend sushi cevich tapa start outstand also enjoy steak seafood entre share wine good dinner lemoncello combin perfectli dessert divers clientel quickli chang neighborhood creat great atmospher,good review,4,American
14039,14040,Toga,5,Positive,review_548221297,What a find!,"We were looking for a restaurant to eat at on our last night in Madrid. It’s always a bit of gamble but we couldn’t have picked anywhere more perfect than Toga. The food was delicious and reasonably priced, as was the wine. We had a...","We were looking for a restaurant to eat at on our last night in Madrid. It’s always a bit of gamble but we couldn’t have picked anywhere more perfect than Toga. The food was delicious and reasonably priced, as was the wine. We had a friendly waiter who made us feel comfortable and at home from the beginning. The atmosphere and decor compliment the quality food perfectly. Wouldn’t hesitate to recommend it to anyone looking for a well rounded, reasonably priced evening meal. ",2017-12-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11955452-Reviews-or100-Toga-Madrid.html,UID_12816,0.024,0.662,0.314,0.9887,0.5194444444444444,0.674074074074074,0.3248399999999999,478,38,0.0794979079497908,0,8,False,25,0.12,0.24,0.32,0.04,0.24,0.0,0.0,0.0,0.04,0.0,83,66,4.759036144578313,0,0,look restaur eat last night madrid alway bit gambl pick anywher perfect toga food delici reason price wine friendli waiter made us feel comfort home begin atmospher decor compliment qualiti food perfectli hesit recommend anyon look well round reason price even meal,good review,4,Spanish
14040,14041,Mu_El_Placer_De_La_Carne,5,Positive,review_458694426,Fun,Best price for great food. Staff is helpful. Try the special sauce for the meat. The ambience is friendly.,Best price for great food. Staff is helpful. Try the special sauce for the meat. The ambience is friendly.,2017-02-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-or560-Mu_El_Placer_De_La_Carne-Madrid.html,UID_12817,0.0,0.452,0.548,0.9517,0.6330357142857143,0.5303571428571429,0.1806666666666666,106,7,0.0660377358490566,0,4,False,10,0.0833333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,19,16,4.631578947368421,0,0,best price great food staff help tri special sauc meat ambienc friendli,good review,4,Mexican
14041,14042,Mu_El_Placer_De_La_Carne,4,Positive,review_458613382,Nice and honest dishes - waiting line outside,"We went on Friday evening to Mu!. A rainy evening but because of the limited space available, we had to wait outside for a while. The owner is a very charming man and made the wait as nice as possible. Food itself is rather nice....","We went on Friday evening to Mu!. A rainy evening but because of the limited space available, we had to wait outside for a while. The owner is a very charming man and made the wait as nice as possible. Food itself is rather nice. Lovely meat dishes with a fresh salad or french fries make for a very nice dinner. ",2017-02-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-or560-Mu_El_Placer_De_La_Carne-Madrid.html,UID_12818,0.043,0.645,0.312,0.9779,0.3653246753246753,0.6220779220779221,0.573875,313,29,0.0926517571884984,1,7,False,18,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.2,61,49,4.131147540983607,0,0,went friday even mu raini even limit space avail wait outsid owner charm man made wait nice possibl food rather nice love meat dish fresh salad french fri make nice dinner,good review,4,French
14042,14043,Mu_El_Placer_De_La_Carne,5,Positive,review_458138060,Great place!!!,"Great place, great food , great service! For 10 euros you can get a great meal and most important all comes along  with smiles and great atmosphere.any question ask jorge the ownerthat  does it all with a smile ☺","Great place, great food , great service! For 10 euros you can get a great meal and most important all comes along  with smiles and great atmosphere.any question ask jorge the ownerthat  does it all with a smile ☺",2017-02-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-or560-Mu_El_Placer_De_La_Carne-Madrid.html,UID_12819,0.0,0.496,0.504,0.9855,0.675,0.66875,0.0303999999999999,212,15,0.070754716981132,1,4,False,13,0.0,0.2,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,39,32,4.410256410256411,0,0,great place great food great servic euro get great meal import come along smile great atmospher question ask jorg ownerthat smile,good review,4,Mexican
14043,14044,Mu_El_Placer_De_La_Carne,4,Positive,review_457814094,Nice little spot,Simple spot but just fine for great beef. The meat had just enough seasoning without losing its real flavor. The chimichurri marinade on the side was really flavorful. Small place only holds 20 people. The wait for a table was maybe 10 minutes so we...,Simple spot but just fine for great beef. The meat had just enough seasoning without losing its real flavor. The chimichurri marinade on the side was really flavorful. Small place only holds 20 people. The wait for a table was maybe 10 minutes so we enjoyed an Estrella beer. Service was excellent. ,2017-02-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-or560-Mu_El_Placer_De_La_Carne-Madrid.html,UID_12820,0.0,0.696,0.304,0.9703,0.2866666666666667,0.5707142857142858,0.28114,299,20,0.0668896321070234,0,6,False,16,0.0833333333333333,0.1666666666666666,0.25,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0833333333333333,52,46,4.75,0,0,simpl spot fine great beef meat enough season without lose real flavor chimichurri marinad side realli flavor small place hold peopl wait tabl mayb minut enjoy estrella beer servic excel,good review,4,Mexican
14044,14045,Mu_El_Placer_De_La_Carne,5,Positive,review_456936567,Great food and friendly staff,"I went there as a tourist visiting Madrid for two days. I saw the good reviews and decided to check it out. It was definitely worth it! I barely speak any Spanish but the staff was super friendly and helpful. The food was delicious...grilled meats,...","I went there as a tourist visiting Madrid for two days. I saw the good reviews and decided to check it out. It was definitely worth it! I barely speak any Spanish but the staff was super friendly and helpful. The food was delicious...grilled meats, empanadas, chimichurri! I went during late afternoon, sat at the bar and ordered from their bar menu. It was a full meal and a beer or wine for only 10 euros. Great place that I'd highly recommend.",2017-02-03,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9455140-Reviews-or560-Mu_El_Placer_De_La_Carne-Madrid.html,UID_12821,0.0,0.722,0.278,0.9827,0.2670075757575758,0.4915151515151515,0.3796142857142857,446,36,0.0807174887892376,2,15,False,30,0.08,0.24,0.36,0.04,0.2,0.0,0.0,0.0,0.04,0.04,82,65,4.451219512195122,0,0,went tourist visit madrid two day saw good review decid check definit worth bare speak spanish staff super friendli help food delici grill meat empanada chimichurri went late afternoon sat bar order bar menu full meal beer wine euro great place highli recommend,good review,4,Spanish
