Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
24038,24039,Restaurante_La_Malontina,5,Positive,review_206796548,Look hard to find this restaurant,"You will not be sorry when you follow the trip advisor 'Point me there"" feature on their appl - we got close enough to ask the exact location - 50 yards away. We walked in without a reservation and were greeted and treat as though...","You will not be sorry when you follow the trip advisor 'Point me there"" feature on their appl - we got close enough to ask the exact location - 50 yards away. We walked in without a reservation and were greeted and treat as though we had. The owner was very pleasant and helpful. The Menu de Dia was just flat out SUPERB. Forgot to take a picture of the salad because it was so well presented and also tasted great - simply a small head of Bibb lettuce cut into quarters with goat cheese, nuts and a delicate balsamic dressing. My wife had the salmorejo which was similarly delicate and quite fine. Entrees were a Turkish style ground filet and a superb hake. The desserts were also quite nice. It is small - 7-8 tables and intimate.  Walk around, get lost, ask directions but find this restaurant. Clearly one of the best meals of our trip to Madrid and other parts of Spain",2014-05-23,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1222048-Reviews-or410-Restaurante_La_Malontina-Madrid.html,UID_21374,0.026,0.79,0.183,0.9751,0.2538888888888889,0.6324074074074075,0.32123,875,70,0.08,0,20,False,34,0.0967741935483871,0.1290322580645161,0.1935483870967742,0.1290322580645161,0.1612903225806451,0.032258064516129,0.032258064516129,0.032258064516129,0.1290322580645161,0.064516129032258,164,124,4.335365853658536,0,0,sorri follow trip advisor point featur appl got close enough ask exact locat yard away walk without reserv greet treat though owner pleasant help menu de dia flat superb forgot take pictur salad well present also tast great simpli small head bibb lettuc cut quarter goat chees nut delic balsam dress wife salmorejo similarli delic quit fine entre turkish style ground filet superb hake dessert also quit nice small tabl intim walk around get lost ask direct find restaur clearli one best meal trip madrid part spain,very good review,5,Spanish
24039,24040,Gandario,5,Positive,review_621464031,Amazing sauces!,"If you love chips, meat and sauce you have to go here! It is a way out of the centre (40 min walk) but was worth it. Portions are huge and you can order a combination of toppings- we had chorizo and juicy pork. We...","If you love chips, meat and sauce you have to go here! It is a way out of the centre (40 min walk) but was worth it. Portions are huge and you can order a combination of toppings- we had chorizo and juicy pork. We did ask if we could have cheese on top as well (loaded fries) but they said no. It was really yummy but go hungry.",2018-10-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5616788-Reviews-or10-Gandario-Madrid.html,UID_14207,0.0,0.777,0.223,0.9523,0.4049999999999999,0.4600000000000001,0.1304,328,35,0.1067073170731707,1,11,False,15,0.25,0.125,0.375,0.0,0.125,0.0,0.0,0.0,0.125,0.0,69,56,3.768115942028986,0,0,love chip meat sauc go way centr min walk worth portion huge order combin top chorizo juici pork ask could chees top well load fri said realli yummi go hungri,good review,4,Spanish
24040,24041,Gandario,5,Positive,review_617604322,Two times in two days,"..that’s just how good it was! The staff is so friendly and helpful, the food was amazing and overall great experience! Our hotel is quite far away, so we took the time to come here because we liked it so much, I believe that says...","..that’s just how good it was! The staff is so friendly and helpful, the food was amazing and overall great experience! Our hotel is quite far away, so we took the time to come here because we liked it so much, I believe that says a lot.",2018-09-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5616788-Reviews-or10-Gandario-Madrid.html,UID_11554,0.0,0.657,0.343,0.9697,0.46875,0.59375,0.48955,237,24,0.1012658227848101,2,8,False,16,0.1875,0.25,0.25,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,47,40,4.0638297872340425,0,0,good staff friendli help food amaz overal great experi hotel quit far away took time come like much believ say lot,very good review,5,Spanish
24041,24042,Taberna_Mas_Al_Sur,5,Positive,review_608439032,Excellent food!,"By far the best meal, the best service, and the most eager to please food place we have visited in the city. Put this on your must visit list! Oh and try the 5 Nobles wine it was again the best I have had here....","By far the best meal, the best service, and the most eager to please food place we have visited in the city. Put this on your must visit list! Oh and try the 5 Nobles wine it was again the best I have had here. Ask for Matias, excellent server. ",2018-08-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or800-Taberna_Mas_Al_Sur-Madrid.html,UID_21375,0.0,0.667,0.333,0.9718,0.7875,0.5666666666666667,0.5437666666666666,245,24,0.0979591836734693,1,7,False,15,0.0833333333333333,0.25,0.3333333333333333,0.0833333333333333,0.25,0.0,0.0,0.0,0.0,0.0,50,41,3.9,0,0,far best meal best servic eager pleas food place visit citi put must visit list oh tri nobl wine best ask matia excel server,very good review,5,French
24042,24043,Taberna_el_Sur,2,Negative,review_295806194,"No aircon, over rated, just ok.",4 people got seated straight away but it was busy and is very small. It has moved premises and there is a map on the door of the old place. New place is only a couple of minutes walk away. 3 dishes arrived in decent...,"4 people got seated straight away but it was busy and is very small. It has moved premises and there is a map on the door of the old place. New place is only a couple of minutes walk away. 3 dishes arrived in decent time, we had to wait ages for the 4th. They didn't apologise just made excuses. The food was nice and the service is quite decent too. There is no aircon so was a bit stuffy. Would probably eat there again if I could find anywhere else decent nearby.",2015-08-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2380-Taberna_el_Sur-Madrid.html,UID_21376,0.056,0.892,0.052,-0.1093,0.1311363636363636,0.5874545454545455,0.3050285714285713,466,44,0.0944206008583691,0,10,False,27,0.1538461538461538,0.0769230769230769,0.4615384615384615,0.0,0.0769230769230769,0.0,0.0,0.0,0.2307692307692307,0.0,93,76,4.021505376344086,0,0,peopl got seat straight away busi small move premis map door old place new place coupl minut walk away dish arriv decent time wait age th apologis made excus food nice servic quit decent aircon bit stuffi would probabl eat could find anywher els decent nearbi,good review,4,French
24043,24044,Taberna_Mas_Al_Sur,5,Positive,review_606428530,Great dinner and amazing drinks!,"Jorge, Dimar, Luis, and David were very welcoming and the food and drinks were amazing! Would highly recommend.","Jorge, Dimar, Luis, and David were very welcoming and the food and drinks were amazing! Would highly recommend.",2018-08-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or810-Taberna_Mas_Al_Sur-Madrid.html,UID_21377,0.0,0.598,0.402,0.8773,0.37,0.58,0.3865,111,7,0.063063063063063,1,5,False,6,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,18,15,5.222222222222222,0,0,jorg dimar lui david welcom food drink amaz would highli recommend,very good review,5,Spanish
24044,24045,Restaurante_La_Malontina,5,Positive,review_202821982,Great surprise!,"My family lives in Madrid and they recommended this lovely place.The food is excellent, the ambience is super comfortable.Definitely coming back!","My family lives in Madrid and they recommended this lovely place.The food is excellent, the ambience is super comfortable.Definitely coming back!",2014-04-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1222048-Reviews-or420-Restaurante_La_Malontina-Madrid.html,UID_21378,0.0,0.545,0.455,0.9348,0.4583333333333333,0.6041666666666666,0.0,145,8,0.0551724137931034,1,4,False,9,0.1538461538461538,0.2307692307692307,0.2307692307692307,0.0769230769230769,0.2307692307692307,0.0,0.0,0.0,0.0,0.0769230769230769,21,20,5.9523809523809526,0,0,famili live madrid recommend love place food excel ambienc super comfort definit come back,very good review,5,Spanish
24045,24046,Taberna_el_Sur,4,Positive,review_299971676,Good food with nice service,"We had dinner with my friend here and we both liked what we had. Service was nice, waiters and waitresses were friendly and helpful. Prices were fair.I went to this place two more times during my stay in Madrid. Will definetly go again if...","We had dinner with my friend here and we both liked what we had. Service was nice, waiters and waitresses were friendly and helpful. Prices were fair. I went to this place two more times during my stay in Madrid. Will definetly go again if i go to Madrid again.",2015-08-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2370-Taberna_el_Sur-Madrid.html,UID_21379,0.0,0.72,0.28,0.9442,0.5549999999999999,0.74,0.2362,261,27,0.1034482758620689,0,6,False,15,0.0833333333333333,0.25,0.4166666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0,50,43,4.24,0,0,dinner friend like servic nice waiter waitress friendli help price fair went place two time stay madrid definetli go go madrid,good review,4,Spanish
24046,24047,Taberna_Mas_Al_Sur,5,Positive,review_598445479,Wonderful food!,"I went in the afternoon, for a long and lazy final meal before leaving Madrid. This cafe is friendly and trendy and not too large. It can take groups, solo travellers and couples. I first ordered their octopus, a recommended dish. It was outstanding. The...","I went in the afternoon, for a long and lazy final meal before leaving Madrid. This cafe is friendly and trendy and not too large. It can take groups, solo travellers and couples. I first ordered their octopus, a recommended dish. It was outstanding. The waiter kindly recommended a glass of white wine as I was dining alone, but a more varied wine list was available. I had ravioli (made in-house) after that, and it was also delightful. I finished with chocolate cake and coffee. The meal was so good, I am already planning to return in future. I stayed for nearly three hours and was allowed to eat in peace with attentive, lovely service. The restaurant is near Atocha, and the Prado, on a beautiful and quiet street. This restaurant cannot be recommended highly enough.",2018-07-22,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or840-Taberna_Mas_Al_Sur-Madrid.html,UID_21380,0.031,0.753,0.215,0.9861,0.3086038961038961,0.6020562770562772,0.4555909090909091,774,63,0.0813953488372093,0,24,False,33,0.1836734693877551,0.1836734693877551,0.3061224489795918,0.0408163265306122,0.1836734693877551,0.0,0.0204081632653061,0.0,0.0408163265306122,0.0408163265306122,136,97,4.698529411764706,0,0,went afternoon long lazi final meal leav madrid cafe friendli trendi larg take group solo travel coupl first order octopu recommend dish outstand waiter kindli recommend glass white wine dine alon vari wine list avail ravioli made hous also delight finish chocol cake coffe meal good alreadi plan return futur stay nearli three hour allow eat peac attent love servic restaur near atocha prado beauti quiet street restaur cannot recommend highli enough,very good review,5,Spanish
24047,24048,Taberna_Mas_Al_Sur,5,Positive,review_598137725,Great food & service; lovely with kids,"The food and sangria were delicious. The staff was super attentive and even helped entertain our very antsy 15-month old. Our server, Matias, befriended both of our kids, played with fun photo filters with them, and brought some sweets and cake for all (and a...","The food and sangria were delicious. The staff was super attentive and even helped entertain our very antsy 15-month old. Our server, Matias, befriended both of our kids, played with fun photo filters with them, and brought some sweets and cake for all (and a couple of shots for us). We’ve been there twice this trip and the food does not disappoint. Great place overall.",2018-07-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8396325-Reviews-or840-Taberna_Mas_Al_Sur-Madrid.html,UID_21381,0.04,0.701,0.259,0.9498,0.3916666666666666,0.5020833333333333,0.2768,372,29,0.0779569892473118,0,12,False,14,0.0869565217391304,0.2608695652173913,0.3043478260869565,0.0434782608695652,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,65,55,4.7384615384615385,0,0,food sangria delici staff super attent even help entertain antsi month old server matia befriend kid play fun photo filter brought sweet cake coupl shot us twice trip food disappoint great place overal,good review,4,Spanish
