Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
23038,23039,Meson_Restaurante_La_Mi_Venta,5,Positive,review_467823424,Amazing,Tapas were all very good and the Sangria was great. The atmosphere and ambiance is also good. One of the better mid scale restaurants in Madrid I've been to.,Tapas were all very good and the Sangria was great. The atmosphere and ambiance is also good. One of the better mid scale restaurants in Madrid I've been to.,2017-03-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or520-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20554,0.0,0.656,0.344,0.92,0.5820000000000001,0.526,0.1833,157,13,0.0828025477707006,0,4,False,11,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,29,27,4.448275862068965,0,0,tapa good sangria great atmospher ambianc also good one better mid scale restaur madrid,good review,4,Spanish
23039,23040,Meson_Restaurante_La_Mi_Venta,5,Positive,review_467027242,A little gem ,Just a short walk from the apartment we were staying in and a just by chsnce booking proved to be one of the best restaurants I have ever had the privilege to eat at. The service excellent the food devine and the wine that accompanied...,"Just a short walk from the apartment we were staying in and a just by chsnce booking proved to be one of the best restaurants I have ever had the privilege to eat at.  The service excellent the food devine and the wine that accompanied our meal was all recommended by the excellent team at this FAB place.  As party of 6 friends on a 4 day visit to Madrid our last night was made VERY special from the jamon platter, fantastic olive oil and crusty bread, T-Bone steak, Paella, and beautifully cooked fish, and lamb. Deserts are to die for. You would be mad to miss this one.",2017-03-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or520-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20555,0.062,0.675,0.264,0.9825,0.4543650793650793,0.7010582010582012,0.43545,574,51,0.0888501742160278,0,11,False,30,0.0,0.1851851851851851,0.2592592592592592,0.0,0.1851851851851851,0.037037037037037,0.074074074074074,0.074074074074074,0.1111111111111111,0.074074074074074,109,85,4.256880733944954,0,0,short walk apart stay chsnce book prove one best restaur ever privileg eat servic excel food devin wine accompani meal recommend excel team fab place parti friend day visit madrid last night made special jamon platter fantast oliv oil crusti bread bone steak paella beauti cook fish lamb desert die would mad miss one,very good review,5,Spanish
23040,23041,Meson_Restaurante_La_Mi_Venta,5,Positive,review_465805058,Best restaurant and service in Madrid!,We had a reservation at 8pm in this hidden little gem as it was near our hotel and we were seated downstairs in the cellar/cave. It was beautiful and had a real nice traditional Spanish feel about it. As it was our first night we...,"We had a reservation at 8pm in this hidden little gem as it was near our hotel and we were seated downstairs in the cellar/cave. It was beautiful and had a real nice traditional Spanish feel about it. As it was our first night we wanted tapas, paella and Sangria and that was what we got! We had ham croquettes and calamari to start which was simply out of this world and probably the best in Madrid! But it didn't stop there, we ordered the paella as a main which had a minimum waiting time of 40 minutes but we didn't care. About 20 minutes waiting it arrived and the waiter dished it up at the table for us. The waiters couldn't do enough for you it was definitely first class service from them. Our meal was superb and the price is reasonable. Our waiter brought out ""Grappa!?"" which tasted like Baileys and we loved it so much he brought out more! We couldn't fault La Mi Venta and when I go back to Madrid I will definitely be going back there!",2017-03-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or520-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20556,0.016,0.816,0.167,0.9857,0.2857142857142857,0.4638321995464852,0.5583000000000001,950,100,0.1052631578947368,5,21,False,46,0.1333333333333333,0.1333333333333333,0.4,0.0,0.0666666666666666,0.0,0.0,0.0,0.2,0.0666666666666666,182,118,4.225274725274725,0,0,reserv pm hidden littl gem near hotel seat downstair cellar cave beauti real nice tradit spanish feel first night want tapa paella sangria got ham croquett calamari start simpli world probabl best madrid stop order paella main minimum wait time minut care minut wait arriv waiter dish tabl us waiter enough definit first class servic meal superb price reason waiter brought grappa tast like bailey love much brought fault la mi venta go back madrid definit go back,very good review,5,Spanish
23041,23042,Meson_Restaurante_La_Mi_Venta,5,Positive,review_465572924,Brilliant place!,"Visited on a Sunday night, booked in the afternoon but would probably have still got in. Ate downstairs in the old butcher house. Great host who explained everything to us and made some recommendations based on what we told him we like. Had some of...","Visited on a Sunday night, booked in the afternoon but would probably have still got in. Ate downstairs in the old butcher house. Great host who explained everything to us and made some recommendations based on what we told him we like. Had some of the famous olive oil they serve (wife preferred it to me, it was quite an intense flavour). Great seafood paella accompanied by a nice bottle of white wine.  Lovely restaurant with lots of character, and characters!",2017-03-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or520-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20557,0.0,0.745,0.255,0.981,0.453125,0.68125,0.43594,464,33,0.0711206896551724,1,11,False,24,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1578947368421052,0.0,81,68,4.728395061728395,0,0,visit sunday night book afternoon would probabl still got ate downstair old butcher hous great host explain everyth us made recommend base told like famou oliv oil serv wife prefer quit intens flavour great seafood paella accompani nice bottl white wine love restaur lot charact charact,good review,4,Spanish
23042,23043,Meson_Restaurante_La_Mi_Venta,5,Positive,review_494371716,What a perfect place,"We were lucky enough to get a seating in the basement/cave 😄. With 40degrees outside it was cool and comfortable. The dinner was excellent, iberico ham wonderful, waiters very charming and we had a wonderful time. Trust the waiters for dinner tips. I had we...","We were lucky enough to get a seating in the basement/cave . With 40degrees outside it was cool and comfortable. The dinner was excellent, iberico ham wonderful, waiters very charming and we had a wonderful time. Trust the waiters for dinner tips. I had we had more time I would have gone back a second time. ",2017-06-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20558,0.0,0.641,0.359,0.9796,0.4577777777777778,0.6111111111111112,0.367125,309,27,0.087378640776699,0,8,False,16,0.1428571428571428,0.1904761904761904,0.3809523809523809,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,56,44,4.517857142857143,0,0,lucki enough get seat basement cave degre outsid cool comfort dinner excel iberico ham wonder waiter charm wonder time trust waiter dinner tip time would gone back second time,very good review,5,French
23043,23044,Meson_Restaurante_La_Mi_Venta,4,Positive,review_493793926,Great meal!,"Did not have a reservation, but went just before they opened for dinner.  They were able to accommodate us with seating in the back of the restaurant.  We had the chorizo to start and that was pretty tasty.  Then we had the paella for 2....","Did not have a reservation, but went just before they opened for dinner. They were able to accommodate us with seating in the back of the restaurant. We had the chorizo to start and that was pretty tasty. Then we had the paella for 2. It wasn't very large, the two of us were able to finish it easily. There was plenty of seafood in the paella, it was very good, not the best paella I've ever had but we were happy with it.",2017-06-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_5346,0.045,0.788,0.167,0.9215,0.5191005291005291,0.6356084656084655,0.34058,423,52,0.1229314420803782,0,12,False,18,0.25,0.1875,0.3125,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,84,57,4.0476190476190474,0,0,reserv went open dinner abl accommod us seat back restaur chorizo start pretti tasti paella larg two us abl finish easili plenti seafood paella good best paella ever happi,average review,3,Spanish
23044,23045,Meson_Restaurante_La_Mi_Venta,4,Positive,review_493721113,Good choice ,La mi Venta is a restaurant located close to the palace of the king of Spain. We went there without reservation and had to wait a little bit as the restaurant was full. The food itself was really great as they offer a good choice...,La mi Venta is a restaurant located close to the palace of the king of Spain. We went there without reservation and had to wait a little bit as the restaurant was full. The food itself was really great as they offer a good choice of tapas. We can recommend to go there.,2017-06-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20559,0.0,0.836,0.164,0.8687,0.415625,0.6000000000000001,0.4176,269,28,0.104089219330855,0,4,False,18,0.125,0.125,0.4375,0.0625,0.1875,0.0,0.0,0.0,0.0625,0.0,53,41,4.09433962264151,0,0,la mi venta restaur locat close palac king spain went without reserv wait littl bit restaur full food realli great offer good choic tapa recommend go,very good review,5,Spanish
23045,23046,Meson_Restaurante_La_Mi_Venta,5,Positive,review_492207678,Cozy in Madrid,La Mi Venta was recommend to me by a friend. It is a cozy restaurant in the heart of Madrid. I had a couple of great meals at this restaurant. Their traditional Spanish dishes are some of the best I've had in Spain. They are...,La Mi Venta was recommend to me by a friend. It is a cozy restaurant in the heart of Madrid. I had a couple of great meals at this restaurant. Their traditional Spanish dishes are some of the best I've had in Spain. They are known for the grilled meats that are expertly cooked and very tasty. The service is superb. There is also a great selection of reasonable wines. I recommend ending your meal with a bit of the traditional Herb Liquor. It is their house blend and in my opinion better than most.,2017-06-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_17621,0.0,0.73,0.27,0.9859,0.3999999999999999,0.5791666666666666,0.2103249999999999,501,53,0.1057884231536926,0,10,False,23,0.0,0.0909090909090909,0.6363636363636364,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,95,70,4.28421052631579,0,0,la mi venta recommend friend cozi restaur heart madrid coupl great meal restaur tradit spanish dish best spain known grill meat expertli cook tasti servic superb also great select reason wine recommend end meal bit tradit herb liquor hous blend opinion better,good review,4,Spanish
23046,23047,Meson_Restaurante_La_Mi_Venta,5,Positive,review_492150248,Simply great food,We had the best meal of our trip to Madrid here and will definitely visit next time we are in the city. We arrived without a reservation so asked for a table and were told it would be half an hour - this turned out...,"We had the best meal of our trip to Madrid here and will definitely visit next time we are in the city.  We arrived without a reservation so asked for a table and were told it would be half an hour - this turned out to be perfect as it allowed us to sit at the bar, have a bit of tapas and enjoy the atmosphere. We got a table downstairs in what used to be a smokehouse, the brick walls and domed ceiling gave the restaurant real character. The meal was delicious, especially the suckling lamb which was just amazing. The wine list was a good size and we had a great bottle of local white. I would recommend booking if you are going as you may not be as lucky as we were, the restaurant is rightfully busy as you would expect when it serves such good food.",2017-06-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20560,0.013,0.794,0.193,0.9853,0.3703703703703703,0.5138888888888888,0.38974,756,79,0.1044973544973544,0,11,False,43,0.1590909090909091,0.2045454545454545,0.2954545454545454,0.1136363636363636,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,150,101,4.04,0,0,best meal trip madrid definit visit next time citi arriv without reserv ask tabl told would half hour turn perfect allow us sit bar bit tapa enjoy atmospher got tabl downstair use smokehous brick wall dome ceil gave restaur real charact meal delici especi suckl lamb amaz wine list good size great bottl local white would recommend book go may lucki restaur right busi would expect serv good food,very good review,5,Spanish
23047,23048,Meson_Restaurante_La_Mi_Venta,5,Positive,review_490637228,"Great cozy place, superb service ",We had lunch here and we were impressed with the quality of the service and food. I would strongly recommend this little gem to have an alfresco meal. Our waiter was extremely accommodating and the food and wine was fabulous. Well done La Mi Venta....,We had lunch here and we were impressed with the quality of the service and food. I would strongly recommend this little gem to have an alfresco meal. Our waiter was extremely accommodating and the food and wine was fabulous. Well done La Mi Venta. Others can learn from you. ,2017-06-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1511527-Reviews-or460-Meson_Restaurante_La_Mi_Venta-Madrid.html,UID_20561,0.0,0.773,0.227,0.9042,0.3041666666666667,0.8466666666666667,0.159525,276,26,0.0942028985507246,0,5,False,13,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,50,44,4.52,0,0,lunch impress qualiti servic food would strongli recommend littl gem alfresco meal waiter extrem accommod food wine fabul well done la mi venta other learn,very good review,5,French
