Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
12034,12035,Rosi_La_Loca,5,Positive,review_564175633,Cumpleaños Feliz,"Hi, my name is Roberto, I'am in Madrid, this beautiful and elegant city, for the birthday of my girlfriend, and for this reason yestarday i was looking for a good restaurant trough some review, and after some minute, we have decided "" Rosi la loca""....","Hi, my name is Roberto, I'am in Madrid, this beautiful and elegant city, for the birthday of my girlfriend, and for this reason yestarday i was looking for a good restaurant trough some review, and after some minute, we have decided "" Rosi la loca"". We found not a good restaurant, but a fantastic and incredible restaurant and place. The atmosphere is incredible, is always a party, the girl of reservation Laura is very kind and professional,if i have a restaurant i wanna a manager like this,like the other members of staff, Monty, Alejandro and Gio, are very professional and funny, they give us more attention altough the place is full. Paella was incredible, with a fantastic taste, and cheesecake was wonderful! Whoever comes to Madrid,has to go at this magical piace.",2018-03-03,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or840-Rosi_La_Loca-Madrid.html,UID_11096,0.011,0.751,0.239,0.9904,0.505,0.7797058823529414,0.3552499999999999,775,64,0.0825806451612903,1,27,False,29,0.0930232558139534,0.2093023255813953,0.3255813953488372,0.1162790697674418,0.1627906976744186,0.0,0.0,0.0232558139534883,0.0465116279069767,0.0232558139534883,132,91,4.878787878787879,0,0,hi name roberto madrid beauti eleg citi birthday girlfriend reason yestarday look good restaur trough review minut decid rosi la loca found good restaur fantast incred restaur place atmospher incred alway parti girl reserv laura kind profession restaur wanna manag like like member staff monti alejandro gio profession funni give us attent altough place full paella incred fantast tast cheesecak wonder whoever come madrid go magic piac,good review,4,Spanish
12035,12036,Rosi_La_Loca,5,Positive,review_563173629,Went twice in three days ,This little place was amazing. Super friendly and helpful staff and brilliant food that was tasty and inventive but not too expensive. Very relaxed and awesome vibes. Loved it so much we went back again.,This little place was amazing. Super friendly and helpful staff and brilliant food that was tasty and inventive but not too expensive. Very relaxed and awesome vibes. Loved it so much we went back again. ,2018-02-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_11097,0.0,0.498,0.502,0.9804,0.3434027777777778,0.6305555555555555,0.1736666666666666,204,15,0.0735294117647058,0,4,False,14,0.125,0.25,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,35,31,4.828571428571428,0,0,littl place amaz super friendli help staff brilliant food tasti invent expens relax awesom vibe love much went back,very good review,5,French
12036,12037,Rosi_La_Loca,5,Positive,review_563020404,Best meal in Madrid,"We had a wonderful meal here.. by far the best in Madrid and plan to go back for a second night! Our service by David was wonderful. He recommended the tuna which was a delicious addition to the patatas bravas, pesto stuffed brushcetta, slow roasted...","We had a wonderful meal here.. by far the best in Madrid and plan to go back for a second night! Our service by David was wonderful. He recommended the tuna which was a delicious addition to the patatas bravas, pesto stuffed brushcetta, slow roasted chicken and beef we ordered. You can't go wrong here!",2018-02-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_11098,0.0,0.708,0.292,0.9649,0.2574999999999999,0.655,0.2049,303,23,0.0759075907590759,2,9,False,15,0.0769230769230769,0.2307692307692307,0.2307692307692307,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,55,46,4.527272727272727,0,0,wonder meal far best madrid plan go back second night servic david wonder recommend tuna delici addit patata brava pesto stuf brushcetta slow roast chicken beef order go wrong,very good review,5,Spanish
12037,12038,Rosi_La_Loca,5,Positive,review_562906777,Amazing little restaurant in the heart of Madrid.,I had a wonderful time at Rosi La Loca Taberna. The food was excellent. Roasted potatoes with garlic and chiptole sauce were a great start to the meal. I followed this with croquetas with Spanish ham which were simply mouthwatering. Next was the Spanish omelette...,"I had a wonderful time at Rosi La Loca Taberna. The food was excellent. Roasted potatoes with garlic and chiptole sauce were a great start to the meal. I followed this with croquetas with Spanish ham which were simply mouthwatering. Next was the Spanish omelette with black truffles which was served medium-rare. I was initially not convinced by the concept but surprisingly it worked well, the texture was 'velvety' and the subtle flavour of truffles made the dish very special. Another interesting take on Spanish classics came next in the form of grilled squid stuffed into steamed buns. And again it worked really well. The only little setback here was the 'special mayo' that the dish was supposed to feature and of which there was very little and it also didn't taste much different from a regular mayo. The last dish, grilled pork loin with green salsa and cheese sauce was a great way to finish the meal. The meat was cooked perfectly, the cheese sauce was creamy and flavoursome and the salsa light and refreshing. To accompany the food I was recommended a very nice, fruity white wine which worked very well especially with the squid. Apart from the food it is worth mentioning the really wonderful and attentive staff of the restaurant. Both Ana and David were extremely helpful and accommodating but also the other members of the Rosi crew were very nice and answered all questions and requests with bright smiles on their faces. I can highly recommend this place to anyone who wants to try traditional Spanish food sometimes in a slightly more adventurous form and enjoy the ambience of this cosy, colourful restaurant in the heart of Madrid.",2018-02-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_11099,0.005,0.74,0.256,0.9982,0.2665256211180123,0.5209424271380793,0.1920714285714286,1655,132,0.0797583081570997,0,26,False,67,0.0806451612903225,0.2096774193548387,0.3548387096774194,0.0483870967741935,0.2419354838709677,0.0,0.0,0.0,0.032258064516129,0.032258064516129,283,168,4.851590106007067,0,0,wonder time rosi la loca taberna food excel roast potato garlic chiptol sauc great start meal follow croqueta spanish ham simpli mouthwat next spanish omelett black truffl serv medium rare initi convinc concept surprisingli work well textur velveti subtl flavour truffl made dish special anoth interest take spanish classic came next form grill squid stuf steam bun work realli well littl setback special mayo dish suppos featur littl also tast much differ regular mayo last dish grill pork loin green salsa chees sauc great way finish meal meat cook perfectli chees sauc creami flavoursom salsa light refresh accompani food recommend nice fruiti white wine work well especi squid apart food worth mention realli wonder attent staff restaur ana david extrem help accommod also member rosi crew nice answer question request bright smile face highli recommend place anyon want tri tradit spanish food sometim slightli adventur form enjoy ambienc cosi colour restaur heart madrid,good review,4,Spanish
12038,12039,Rosi_La_Loca,2,Negative,review_562783533,Expensive and Bad,I felt very sick after eating here. The soup was very oily and the eggplant with honey was disgusting. They had very few vegetarian options and the menu of the day did not include vegetarian choices. Extremely dissapointing.,I felt very sick after eating here. The soup was very oily and the eggplant with honey was disgusting. They had very few vegetarian options and the menu of the day did not include vegetarian choices. Extremely dissapointing.,2018-02-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_11100,0.163,0.837,0.0,-0.7902,-0.4227142857142857,0.6859999999999999,0.1854333333333333,224,20,0.0892857142857142,0,4,False,4,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.1,0.2,0.1,38,31,4.921052631578948,0,0,felt sick eat soup oili eggplant honey disgust vegetarian option menu day includ vegetarian choic extrem dissapoint,very bad review,1,Italian
12039,12040,Rosi_La_Loca,5,Positive,review_562736449,"Fantastic Food, great atmosphere","Our first meal in Madrid and it didn't disappoint!  We tried the seafood tapas and also had a few vegetarian dishes, the ricotta with spinach sauce was fantastic! We really enjoyed the smoked mussels and the octopus, they were exquisite!","Our first meal in Madrid and it didn't disappoint! We tried the seafood tapas and also had a few vegetarian dishes, the ricotta with spinach sauce was fantastic! We really enjoyed the smoked mussels and the octopus, they were exquisite!",2018-02-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_10888,0.0,0.782,0.218,0.8841,0.4225,0.6066666666666667,0.1138,236,20,0.0847457627118644,3,6,False,11,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,40,34,4.925,0,0,first meal madrid disappoint tri seafood tapa also vegetarian dish ricotta spinach sauc fantast realli enjoy smoke mussel octopu exquisit,good review,4,Spanish
12040,12041,Rosi_La_Loca,3,Negative,review_562559579,A bit dissapointed,The place looks very cosy and the staff is very friendly and helpful. Cocktails are nicely done and certainly worth a try. The food was disappointing though. We had expected much more. The spicy potatoes were far from spicy so it fell a bit flat...,The place looks very cosy and the staff is very friendly and helpful. Cocktails are nicely done and certainly worth a try. The food was disappointing though. We had expected much more. The spicy potatoes were far from spicy so it fell a bit flat on its promise. The croquet jambon had a nice crispy outside but the filling was so soft that it just came dripping out almost like sauce. The seared Tuna was nicely done and is certainly a nice dish both in presentation and taste. There was another dish of which i forgot the name which was like a tortilla with beef? It tasted very muffy for some reason. I am sure this place can do better and maybe we just had a bad night but based on this experience I would skip it next time and try something else.,2018-02-24,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or850-Rosi_La_Loca-Madrid.html,UID_11101,0.04,0.746,0.214,0.9766,0.2032894736842105,0.5542397660818714,0.3813999999999999,750,71,0.0946666666666666,0,10,False,31,0.1071428571428571,0.1428571428571428,0.25,0.0,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.1428571428571428,0.1071428571428571,143,100,4.251748251748252,0,0,place look cosi staff friendli help cocktail nice done certainli worth tri food disappoint though expect much spici potato far spici fell bit flat promis croquet jambon nice crispi outsid fill soft came drip almost like sauc sear tuna nice done certainli nice dish present tast anoth dish forgot name like tortilla beef tast muffi reason sure place better mayb bad night base experi would skip next time tri someth els,bad review,2,Mexican
12041,12042,Amicis,5,Positive,review_620849466,Lovely meal,Ate here on our first night after arriving late. Hosts were gracious and friendly and the food was nice.,Ate here on our first night after arriving late. Hosts were gracious and friendly and the food was nice.,2018-09-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-or170-Amicis-Madrid.html,UID_8965,0.0,0.625,0.375,0.8625,0.23125,0.6083333333333334,0.8625,104,9,0.0865384615384615,0,2,False,6,0.1,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.1,19,18,4.526315789473684,0,0,ate first night arriv late host graciou friendli food nice,good review,4,French
12042,12043,Amicis,5,Positive,review_620605779,"Great food, great service & great interior","Four of us found this place for lunch, after walking through Mercado Saint Miguel. It was busy outside & so we sat inside. It was cool & respire from the sun, it also was a great interior. We were served promptly & in a very...","Four of us found this place for lunch, after walking through Mercado Saint Miguel. It was busy outside & so we sat inside. It was cool & respire from the sun, it also was a great interior. We were served promptly & in a very friendly way. The menu was very difficult to choose from as it all sounded delicious. Our food was probably the best we’d eaten in Madrid. My tuna tatiki was amazing! ",2018-09-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-or170-Amicis-Madrid.html,UID_11102,0.03,0.734,0.236,0.9642,0.4263888888888889,0.6222222222222222,0.2825166666666667,392,35,0.0892857142857142,1,12,False,17,0.0909090909090909,0.2272727272727272,0.3181818181818182,0.0454545454545454,0.2272727272727272,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,75,61,4.226666666666667,0,0,four us found place lunch walk mercado saint miguel busi outsid sat insid cool respir sun also great interior serv promptli friendli way menu difficult choos sound delici food probabl best eaten madrid tuna tatiki amaz,good review,4,Spanish
12043,12044,Amicis,4,Positive,review_619790267,Good food,"We had wine, mojitos,  a pear and cheese salad, iberian ham, and roasted pork.   Inside was hot,  so we ate outside.   Food is very good.   Staff are attentive and helpful.   Staff speak English if that is important to you.   Table available at 9 on a...","We had wine, mojitos, a pear and cheese salad, iberian ham, and roasted pork. Inside was hot, so we ate outside. Food is very good. Staff are attentive and helpful. Staff speak English if that is important to you. Table available at 9 on a Tuesday night. Very happy with our meal. Found restaurant on trip advisor, and we weren't disappointed. ",2018-09-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-or170-Amicis-Madrid.html,UID_11103,0.0,0.796,0.204,0.9237,0.29,0.6366666666666667,0.2622857142857143,344,26,0.0755813953488372,0,15,False,18,0.0909090909090909,0.1363636363636363,0.2272727272727272,0.0909090909090909,0.2272727272727272,0.0909090909090909,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,61,53,4.639344262295082,0,0,wine mojito pear chees salad iberian ham roast pork insid hot ate outsid food good staff attent help staff speak english import tabl avail tuesday night happi meal found restaur trip advisor disappoint,very good review,5,Greek
