Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
33073,33074,La_Castela,5,Positive,review_478852916,Phenomenal ,"Hidden behind a fabulous tapas bar, is a treasure amongst the restaurants in Madrid. I can't reward this establishment enough for their wonderful service and delicious meals. I've already been here twice in my month stay at Madrid. Their ventresca de atún is phenomenal. I...","Hidden behind a fabulous tapas bar, is a treasure amongst the restaurants in Madrid. I can't reward this establishment enough for their wonderful service and delicious meals. I've already been here twice in my month stay at Madrid. Their ventresca de atún is phenomenal. I also particularly love their trigueros (green asparagus). The solomillo is delicious and cooked to perfection. Please make sure to make a reservation in advance as they tend to get full if you just pop in. The tapas here are delicious as well but the front does tend to get busy. Overall, strongly recommend! ",2017-04-25,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_15451,0.017,0.728,0.254,0.9696,0.3828124999999999,0.6503472222222222,0.2529375,582,41,0.070446735395189,1,15,False,24,0.1,0.25,0.325,0.125,0.15,0.0,0.0,0.025,0.025,0.0,98,75,4.938775510204081,0,0,hidden behind fabul tapa bar treasur amongst restaur madrid reward establish enough wonder servic delici meal alreadi twice month stay madrid ventresca de n phenomen also particularli love triguero green asparagu solomillo delici cook perfect pleas make sure make reserv advanc tend get full pop tapa delici well front tend get busi overal strongli recommend,very good review,5,Spanish
33074,33075,La_Castela,5,Positive,review_475732764,Tip top tapas,"Crowded, noisy, hectic....as you expect a tapas bar on a Friday night. The tapas are really great...the monk fish salad and mussels stood out as a must try's. Nice selection of reds and whites.  Service engaged and efficient. Opens at 8 pm full at 8:15...","Crowded, noisy, hectic....as you expect a tapas bar on a Friday night. The tapas are really great...the monk fish salad and mussels stood out as a must try's. Nice selection of reds and whites. Service engaged and efficient. Opens at 8 pm full at 8:15 pm. Back-room at-table service opens at 9 pm.",2017-04-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_28408,0.029,0.831,0.141,0.765,0.3833333333333333,0.5833333333333334,0.30378,297,16,0.0538720538720538,0,19,False,17,0.1875,0.0625,0.3125,0.0625,0.25,0.0625,0.0,0.0,0.0625,0.0,53,45,4.622641509433962,0,0,crowd noisi hectic expect tapa bar friday night tapa realli great monk fish salad mussel stood must tri nice select red white servic engag effici open pm full pm back room tabl servic open pm,very good review,5,Spanish
33075,33076,La_Castela,5,Positive,review_469224028,Mui bueno!!,"I have been in this restaurant with working colleagues, it was the best choice we can make. Quality foods not expensive and perfect for our business talking","I have been in this restaurant with working colleagues, it was the best choice we can make. Quality foods not expensive and perfect for our business talking",2017-03-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_28409,0.093,0.776,0.13,0.2964,0.75,0.6666666666666666,1.0954000000000002,156,15,0.0961538461538461,0,2,False,7,0.1666666666666666,0.1666666666666666,0.5,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,27,27,4.814814814814815,0,0,restaur work colleagu best choic make qualiti food expens perfect busi talk,good review,4,Spanish
33076,33077,La_Castela,5,Positive,review_466806274,Best Tapas in Madrid,La Castela is a small tapas restaurant located just to the east of Retiro Park. We visited at 3:00 p.m. during the afternoon tapas rush. La Castela has earned a reputation for some of the best tapas in Madrid and that was evident from each...,La Castela is a small tapas restaurant located just to the east of Retiro Park. We visited at 3:00 p.m. during the afternoon tapas rush. La Castela has earned a reputation for some of the best tapas in Madrid and that was evident from each of the dishes we sampled. The #1 dish is the tuna and red pepper salad. One of the best dishes I've ever had. Can't recommend this place enough. ,2017-03-13,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_28410,0.026,0.869,0.104,0.8069,0.3333333333333333,0.2916666666666667,0.56462,385,34,0.0883116883116883,0,12,False,20,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,73,56,4.273972602739726,1,0,la castela small tapa restaur locat east retiro park visit p afternoon tapa rush la castela earn reput best tapa madrid evid dish sampl dish tuna red pepper salad one best dish ever recommend place enough,very good review,5,Spanish
33077,33078,De_Maria_Calle_Felix_Boix,3,Negative,review_362695118,"Great meat, avoid everything else",The meat was exceptional.  It really was.  The Appetizers and the dessert were both lackluster.  I would only order the entree's at this restaurant.,The meat was exceptional.  It really was.  The Appetizers and the dessert were both lackluster.  I would only order the entree's at this restaurant.,2016-04-08,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d795312-Reviews-or40-De_Maria_Calle_Felix_Boix-Madrid.html,UID_13379,0.0,1.0,0.0,0.0,0.2888888888888889,0.7333333333333334,0.0,148,13,0.0878378378378378,0,5,False,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24,22,5.083333333333333,0,0,meat except realli appet dessert lacklust would order entre restaur,very good review,5,French
33078,33079,De_Maria_Calle_Felix_Boix,5,Positive,review_156355390,Best meal in years,"We had a group dinner and everything was perfect. It was an all inclusive meal with starters , main course and dessert and the food was 5 star. I did not know meat like this exist in Europe and only tasted this quality in Argentina.","We had a group dinner and everything was perfect. It was an all inclusive meal with starters , main course and dessert and the food was 5 star. I did not know meat like this exist in Europe and only tasted this quality in Argentina.",2013-04-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d795312-Reviews-or50-De_Maria_Calle_Felix_Boix-Madrid.html,UID_28411,0.043,0.881,0.076,0.3798,0.3888888888888889,0.7777777777777777,0.4236999999999999,232,23,0.0991379310344827,0,4,False,13,0.1428571428571428,0.2142857142857142,0.4285714285714285,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,45,38,4.177777777777778,0,0,group dinner everyth perfect inclus meal starter main cours dessert food star know meat like exist europ tast qualiti argentina,very good review,5,French
33079,33080,De_Maria_Calle_Felix_Boix,5,Positive,review_149658824,Fabulous,"De Maria is an exclusive Restaurant where Celebrities, Football players and their wives dine regularly. For this very reason - you will have to book to avoid disappointment. It is very elegant, with very well laid out dining tables, separate dining areas, private funciton rooms,...","De Maria is an exclusive Restaurant where Celebrities, Football players and their wives dine regularly. For this very reason - you will have to book to avoid disappointment.  It is very elegant, with very well laid out dining tables, separate dining areas, private funciton rooms, and an open view kitchen/brasserie at the back. There is a small bar in the entrance for those who choose not to book.  Little details like the expensive crockery and cutlery, food served on warm plates, lighting that dims to give it a more private atmosphere, Dim lighting and the excellent service are all positive traits that come to mind when I think of this restaurant.  The prices used to be unaffordable to most, especially when you want to enjoy their highly-reputed meat, but as of recent years' they've cut back a bit due to the hard times. They've even got a very good lunch menu at an affordable price. This shows that the demand for high-flying expenses have diminished considerably in recent times, and so this place is really open for many more people. Starters are elegant and light, and the presentation is lovely too. Please try the Tomate, and the provoletta (melted cheese with crackers, this oen perhaps isn't so light!). The meat is the core competency of this place, which I've briefly described below, and the desserts are delicious. Try the Piña if you're feeling guilty, or simply let yourself go and try the ridiculously sweet panqueque!!! Ask for a Isla de Capri or Duquesa, which used to be my favourite dessert (no longer available but they somehow conjured one for us last time!). It is a profiterol with vanilla ice cream on top and a coat of melted chocolate and light custard - rather beautifully presented too. It is to die for!  The highlight of this place is the meat. Lomo Alto Fileteado, Chuletón, and Solomillo are all to die for. They use the best Argentinian meat and have it flame-grilled to your choice. The only added ingredient is salt, and I can say - hands down - that you will NOT eat better meat!",2013-01-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d795312-Reviews-or50-De_Maria_Calle_Felix_Boix-Madrid.html,UID_28412,0.073,0.783,0.144,0.9804,0.2380030692563937,0.5322356603207665,0.8440055555555556,2027,160,0.0789343857918105,7,62,False,67,0.1139240506329113,0.1518987341772152,0.2278481012658227,0.0632911392405063,0.1265822784810126,0.0379746835443038,0.0253164556962025,0.050632911392405,0.1265822784810126,0.0759493670886076,354,235,4.7175141242937855,0,0,de maria exclus restaur celebr footbal player wive dine regularli reason book avoid disappoint eleg well laid dine tabl separ dine area privat funciton room open view kitchen brasseri back small bar entranc choos book littl detail like expens crockeri cutleri food serv warm plate light dim give privat atmospher dim light excel servic posit trait come mind think restaur price use unafford especi want enjoy highli reput meat recent year cut back bit due hard time even got good lunch menu afford price show demand high fli expens diminish consider recent time place realli open mani peopl starter eleg light present love pleas tri tomat provoletta melt chees cracker oen perhap light meat core compet place briefli describ dessert delici tri pi feel guilti simpli let go tri ridicul sweet panquequ ask isla de capri duquesa use favourit dessert longer avail somehow conjur one us last time profiterol vanilla ice cream top coat melt chocol light custard rather beauti present die highlight place meat lomo alto fileteado chulet n solomillo die use best argentinian meat flame grill choic ad ingredi salt say hand eat better meat,good review,4,Spanish
33080,33081,De_Maria_Calle_Felix_Boix,4,Positive,review_143088835,Argentinian steak house done very well,"I took 12 people there and this size group was well attended - service was great   The quality of the meat was excellent and the selection of Argentinian wines was good value and great choices   Huge plus  The ambience, lighting and sound levels is just...","I took 12 people there and this size group was well attended - service was great The quality of the meat was excellent and the selection of Argentinian wines was good value and great choices Huge plus The ambience, lighting and sound levels is just right A bit buzzy but easy for table conversation without having to raise your voice Great value for money too. Two thumbs up! ",2012-10-17,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d795312-Reviews-or50-De_Maria_Calle_Felix_Boix-Madrid.html,UID_28413,0.0,0.681,0.319,0.9756,0.6465608465608466,0.7243386243386243,0.9747,376,26,0.0691489361702127,1,4,False,19,0.1428571428571428,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.0,68,56,4.529411764705882,0,0,took peopl size group well attend servic great qualiti meat excel select argentinian wine good valu great choic huge plu ambienc light sound level right bit buzzi easi tabl convers without rais voic great valu money two thumb,good review,4,French
33081,33082,La_Castela,4,Positive,review_464546057,Nice food&atmosphere ,"Full as always, enjoyed the food and the beer...good as usual.Coquinas, chickpeas and prawns.. dare to try everything being offered!Nice atmosphere although you need to fight for a small place to have it.A must if you are around the place..","Full as always, enjoyed the food and the beer...good as usual.Coquinas, chickpeas and prawns.. dare to try everything being offered!Nice atmosphere although you need to fight for a small place to have it.A must if you are around the place..",2017-03-04,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_28184,0.059,0.86,0.081,0.2481,0.1999999999999999,0.5499999999999999,0.0,240,18,0.075,1,12,False,16,0.125,0.1875,0.1875,0.0625,0.1875,0.0625,0.0,0.0625,0.125,0.0,40,33,5.025,0,0,full alway enjoy food beer good usual coquina chickpea prawn dare tri everyth offer nice atmospher although need fight small place must around place,good review,4,Spanish
33082,33083,La_Castela,5,Positive,review_461775782,"Great atmosphere, great food","This place is really fantastic. I arrived when they were opening, other people were already waiting. When I entered, I could sit down on one of the five high tables -most of the eating is done at the bar or just standing. Another 20 minutes...","This place is really fantastic. I arrived when they were opening, other people were already waiting. When I entered, I could sit down on one of the five high tables -most of the eating is done at the bar or just standing. Another 20 minutes later the place was completely full. The waiters were great and the food ( think fish) was superb. Their speciality of the house is tuna and peppers ( which was really great) and the squid I had as a main was really yummy too.  The atmosphere drops you a few decennia back. Spanish is the only language here ( although there's an English menu) A great place to have a great time.",2017-02-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d777072-Reviews-or50-La_Castela-Madrid.html,UID_27908,0.0,0.795,0.205,0.984,0.2892690058479532,0.4624853801169591,0.4489571428571429,620,56,0.0903225806451612,0,18,False,35,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,117,84,4.299145299145299,0,0,place realli fantast arriv open peopl alreadi wait enter could sit one five high tabl eat done bar stand anoth minut later place complet full waiter great food think fish superb special hous tuna pepper realli great squid main realli yummi atmospher drop decennia back spanish languag although english menu great place great time,very good review,5,Spanish
