Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
28053,28054,Trattoria_Malatesta,1,Negative,review_505944107,Dreadful service & dreadful food,Just left this restaurant 70 euros worse off!The worst Trip Advisor advice ever!Food was poor. My Tagliotini were like super noodles swimming in a lake of oil. I had to eat them without the aid of a spoon. The waiters were relatively busy...,Just left this restaurant 70 euros worse off! The worst Trip Advisor advice ever! Food was poor. My Tagliotini were like super noodles swimming in a lake of oil. I had to eat them without the aid of a spoon. The waiters were relatively busy but their lack of service was very poor. No suggestion of Parmesan etc etc. I will never return. Picture attached is the oil from the vegetables in my pasta. The tomato sauce so thin it can't be seen!,2017-07-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24549,0.188,0.769,0.043,-0.9335,-0.3108333333333333,0.5995833333333334,0.4369444444444444,441,37,0.0839002267573696,3,11,False,13,0.0,0.0,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,83,70,4.325301204819277,0,0,left restaur euro wors worst trip advisor advic ever food poor tagliotini like super noodl swim lake oil eat without aid spoon waiter rel busi lack servic poor suggest parmesan etc etc never return pictur attach oil veget pasta tomato sauc thin seen,very bad review,1
28054,28055,Trattoria_Malatesta,5,Positive,review_504917438,10/10,Came to Madrid with my girlfriend to meet my mum ! We all love Italian food and it's hard to find Italian restaurants in Madrid ! We found this restaurant in a side street with a great Spanish atmosphere. We managed to get a table...,"Came to Madrid with my girlfriend to meet my mum ! We all love Italian food and it's hard to find Italian restaurants in Madrid ! We found this restaurant in a side street with a great Spanish atmosphere. We managed to get a table for 3 but it was inside so we thought we will go to a bar next door and wait for a table to be free outside. After a short period of time we got a table. The waiter Luigi was brilliant. He was enthusiastic, welcoming and always had a smile on his face. All three of us thought this is what we've been looking for. All the staff in Malatesta were great but Luigi was looking after us and we couldn't of asked for a better waiter. Grazie Luigi for a great last night in Madrid. Back to Glasgow and back to work tomorrow :(",2017-07-23,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24550,0.027,0.746,0.227,0.9911,0.2279166666666666,0.4054166666666666,0.4916999999999999,751,74,0.0985352862849534,2,16,False,43,0.25,0.2083333333333333,0.2083333333333333,0.0416666666666666,0.1666666666666666,0.0,0.0,0.0416666666666666,0.0833333333333333,0.0,150,98,4.013333333333334,0,0,came madrid girlfriend meet mum love italian food hard find italian restaur madrid found restaur side street great spanish atmospher manag get tabl insid thought go bar next door wait tabl free outsid short period time got tabl waiter luigi brilliant enthusiast welcom alway smile face three us thought look staff malatesta great luigi look us ask better waiter grazi luigi great last night madrid back glasgow back work tomorrow,good review,4
28055,28056,Trattoria_Malatesta,4,Positive,review_504214344,Italian in Spain,"We could only eat so much Paella and Tapas. We needed a night of change. This location has some dining outside, less on the ground level, and plenty in the basement. The basement made for a wonderful ambiance and was actually fun. Pizza, gnocchi, salad,...","We could only eat so much Paella and Tapas. We needed a night of change. This location has some dining outside, less on the ground level, and plenty in the basement. The basement made for a wonderful ambiance and was actually fun. Pizza, gnocchi, salad, ravioli all were ordered. The meal was very well done. The pizza was perfect. The salad was dressed properly and the ravioli was fantastic.  Truly enjoyed it. ",2017-07-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24551,0.0,0.74,0.26,0.9716,0.3121212121212121,0.5015151515151515,0.2931625,413,32,0.0774818401937046,0,14,False,21,0.125,0.1875,0.3125,0.0625,0.25,0.0,0.0,0.0625,0.0,0.0,72,57,4.722222222222222,0,0,could eat much paella tapa need night chang locat dine outsid less ground level plenti basement basement made wonder ambianc actual fun pizza gnocchi salad ravioli order meal well done pizza perfect salad dress properli ravioli fantast truli enjoy,very good review,5
28056,28057,Trattoria_Malatesta,5,Positive,review_500987886,Excellent service and food - reservations recommended,We loved this restaurant so much that we had to visit again this year when we were in Madrid.  The food and service were again excellent.  Last time we had the price fixed but it is not available on the weekend so we ordered off...,We loved this restaurant so much that we had to visit again this year when we were in Madrid. The food and service were again excellent. Last time we had the price fixed but it is not available on the weekend so we ordered off the menu. Everything was excellent and still a good value but not as great as the weekday price fixed. This place is always crowded so go early or have reservations.,2017-07-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24552,0.049,0.765,0.186,0.9073,0.409090909090909,0.5015151515151516,0.2064,392,43,0.1096938775510204,0,5,False,23,0.1111111111111111,0.2222222222222222,0.2777777777777778,0.0555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,75,57,4.24,0,0,love restaur much visit year madrid food servic excel last time price fix avail weekend order menu everyth excel still good valu great weekday price fix place alway crowd go earli reserv,very good review,5
28057,28058,Trattoria_Malatesta,5,Positive,review_500226763,"Fantastic italian, great service",We were craving a break from tapas so we decided to try our luck at this Italian restaurant. I'm so glad we did. Plaza Mayor has a lot of touristy restaurants with horrible food but the food here was freshly prepared and very good. The...,"We were craving a break from tapas so we decided to try our luck at this Italian restaurant. I'm so glad we did. Plaza Mayor has a lot of touristy restaurants with horrible food but the food here was freshly prepared and very good. The waiters provided excellent service. We sat in the main dining room just inside the doors. It was slightly warmer there because of the kitchen but they had ceiling fans which made it more comfortable. You can also sit outside or in the basement dining room, which is surprisingly nice. We started with the arugula and caprese salads. We also tried the mushroom and fresh clams pastas. The cheapest bottle of Rioja was really good. They brought us a limoncello for a nightcap. Very good. Highly recommend. ",2017-07-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24553,0.014,0.71,0.276,0.9924,0.33,0.596875,0.3251416666666667,740,62,0.0837837837837837,0,15,False,31,0.1777777777777777,0.1777777777777777,0.2444444444444444,0.1333333333333333,0.1777777777777777,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0,131,101,4.648854961832061,0,0,crave break tapa decid tri luck italian restaur glad plaza mayor lot touristi restaur horribl food food freshli prepar good waiter provid excel servic sat main dine room insid door slightli warmer kitchen ceil fan made comfort also sit outsid basement dine room surprisingli nice start arugula capres salad also tri mushroom fresh clam pasta cheapest bottl rioja realli good brought us limoncello nightcap good highli recommend,very good review,5
28058,28059,Trattoria_Malatesta,5,Positive,review_500018812,Small and brilliant,"Tucked away in a Madrid side street, this small restaurant was a terrific suprise. Seating is mostly outdoor and what a treat on a warm summer's evening. These guys are passionate about their menu. Ingredients are really fresh and pastas are made on the premises....","Tucked away in a Madrid side street, this small restaurant was a terrific suprise. Seating is mostly outdoor and what a treat on a warm summer's evening. These guys are passionate about their menu. Ingredients are really fresh and pastas are made on the premises. Our waiter Luigi was spot on with eating ideas and service. Try the burrata with rocket and tomato or the gnocchi Bolognese. Great value and the streetscape is very colourful. Happy to recommend. .",2017-07-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or130-Trattoria_Malatesta-Madrid.html,UID_24554,0.0,0.724,0.276,0.9768,0.3222222222222222,0.6555555555555554,0.2692375,461,35,0.0759219088937093,0,11,False,16,0.1,0.1,0.2,0.05,0.15,0.1,0.05,0.05,0.1,0.1,79,62,4.848101265822785,0,0,tuck away madrid side street small restaur terrif supris seat mostli outdoor treat warm summer even guy passion menu ingredi realli fresh pasta made premis waiter luigi spot eat idea servic tri burrata rocket tomato gnocchi bolognes great valu streetscap colour happi recommend,good review,4
28059,28060,Trattoria_Malatesta,4,Positive,review_516199352,excellent meal,"the first floor was extremely hot due to the weather and oven.  we asked to be seated downstairs and they accomodated us without hesitation.  the waiter was very nice and attentative to our table.  the meal was excellent, from the wine, salad, pizza, pasta and...","the first floor was extremely hot due to the weather and oven. we asked to be seated downstairs and they accomodated us without hesitation. the waiter was very nice and attentative to our table.  the meal was excellent, from the wine, salad, pizza, pasta and desert, they didnt miss a beat. everything was fresh. the service was fine. Europe in general is at a slower pace than the US and you need to recognize that. i would definitley go back if i was in madrid more days.",2017-08-22,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or120-Trattoria_Malatesta-Madrid.html,UID_24555,0.0,0.851,0.149,0.9032,0.3421666666666666,0.5558333333333334,0.1800857142857142,473,41,0.0866807610993657,0,13,False,21,0.0,0.0769230769230769,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.1538461538461538,0.0769230769230769,87,65,4.436781609195402,0,0,first floor extrem hot due weather oven ask seat downstair accomod us without hesit waiter nice attent tabl meal excel wine salad pizza pasta desert didnt miss beat everyth fresh servic fine europ gener slower pace us need recogn would definitley go back madrid day,very good review,5
28060,28061,Trattoria_Malatesta,2,Negative,review_513923081,Bad service,"Terrible service here. We were treated differently to every other customer. No bread basket, a barman serving us instead of a waiter, no parmesan or pepper offered, then when I did ask it was almost thrown into the table. We had to ask twice for...","Terrible service here. We were treated differently to every other customer.  No bread basket, a barman serving us instead of a waiter, no parmesan or pepper offered, then when I did ask it was almost thrown into the table.  We had to ask twice for our bill and then it was passed with no comment.  Having seen the service the other customers were getting we knew this was not right.  Food was great, shame it was ruined. ",2017-08-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or120-Trattoria_Malatesta-Madrid.html,UID_24556,0.177,0.778,0.046,-0.8689,-0.0988095238095237,0.6059523809523809,0.36066,421,41,0.0973871733966745,0,10,False,12,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,77,60,4.415584415584416,0,0,terribl servic treat differ everi custom bread basket barman serv us instead waiter parmesan pepper offer ask almost thrown tabl ask twice bill pass comment seen servic custom get knew right food great shame ruin,bad review,2
28061,28062,Trattoria_Malatesta,5,Positive,review_513153593,Amazing food and service,We came here twice during our holiday in Madrid.The service is fast and very polite and the food is delicious!Definitely worth a break from all the jamon and greasy food we ate during our spanish holiday!,We came here twice during our holiday in Madrid.The service is fast and very polite and the food is delicious!Definitely worth a break from all the jamon and greasy food we ate during our spanish holiday!,2017-08-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or120-Trattoria_Malatesta-Madrid.html,UID_24557,0.0,0.807,0.193,0.7835,0.175,0.2499999999999999,0.0,204,19,0.0931372549019607,2,3,False,10,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0555555555555555,0.1111111111111111,0.0,0.0555555555555555,0.0,0.0,0.0,36,29,4.694444444444445,0,0,came twice holiday madrid servic fast polit food delici definit worth break jamon greasi food ate spanish holiday,good review,4
28062,28063,Trattoria_Malatesta,5,Positive,review_511370588,Italian in Madrid,"Just around the corner from the market...had a fantastic lunch...highly recommend for a nice change to the ""tapas""...","Just around the corner from the market...had a fantastic lunch...highly recommend for a nice change to the ""tapas""...",2017-08-11,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1963635-Reviews-or120-Trattoria_Malatesta-Madrid.html,UID_24558,0.0,0.628,0.372,0.836,0.5,0.95,0.0,117,9,0.0769230769230769,0,11,False,7,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,18,15,5.555555555555555,0,0,around corner market fantast lunch highli recommend nice chang tapa,good review,4
