Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating,predicted_cuisine
9013,9014,Brunch_Club_Cafe,4,Positive,review_504232648,Brunch at brunch club,"Friendly service. Great drinks. Foot good but not great. Cheese Wrap was unevenly filled, but very filling and tasty. Goats cheese salad needed some more pizzazz (sundries tomatoes). All drinks were excellent. Worth a visit. Wifi a bit of a pain as have to go...","Friendly service. Great drinks. Foot good but not great. Cheese Wrap was unevenly filled, but very filling and tasty. Goats cheese salad needed some more pizzazz (sundries tomatoes). All drinks were excellent. Worth a visit. Wifi a bit of a pain as have to go through Facebook every five minutes.",2017-07-21,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12209860-Reviews-or100-Brunch_Club_Cafe-Madrid.html,UID_8453,0.135,0.653,0.212,0.4782,0.4305555555555556,0.6,0.4988714285714285,296,18,0.0608108108108108,0,11,False,18,0.0769230769230769,0.1538461538461538,0.3076923076923077,0.0769230769230769,0.1538461538461538,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,50,47,4.94,0,0,friendli servic great drink foot good great chees wrap unevenli fill fill tasti goat chees salad need pizzazz sundri tomato drink excel worth visit wifi bit pain go facebook everi five minut,good review,4,French
9014,9015,Brunch_Club_Cafe,5,Positive,review_501151823,Cute little gem in the heart of madrid,This cafe has amazing brunch and breakfastThe food is very tasty and plenty of healthy optionsThe cafe is very cute on a street just steps away from grand via Highly recommended,This cafe has amazing brunch and breakfastThe food is very tasty and plenty of healthy optionsThe cafe is very cute on a street just steps away from grand via Highly recommended,2017-07-12,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12209860-Reviews-or100-Brunch_Club_Cafe-Madrid.html,UID_8454,0.0,0.636,0.364,0.9311,0.435,0.7066666666666667,0.0,177,13,0.0734463276836158,0,0,False,6,0.0,0.125,0.75,0.0,0.125,0.0,0.0,0.0,0.0,0.0,31,27,4.741935483870968,0,0,cafe amaz brunch breakfastth food tasti plenti healthi optionsth cafe cute street step away grand via highli recommend,good review,4,Spanish
9015,9016,Brunch_Club_Cafe,5,Positive,review_479821843,Lovely place and food!,Very cute place with excellent service and awesome food. Loved the full brunch. Bread and jelly were very tasty. Coffee is nice and strong. Benedicts are lovely! Nice place to have a great start of your day in busy Madrid!,Very cute place with excellent service and awesome food. Loved the full brunch. Bread and jelly were very tasty. Coffee is nice and strong. Benedicts are lovely! Nice place to have a great start of your day in busy Madrid!,2017-04-28,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12209860-Reviews-or110-Brunch_Club_Cafe-Madrid.html,UID_8455,0.0,0.489,0.511,0.9866,0.5902777777777778,0.7652777777777778,0.38192,222,16,0.072072072072072,2,6,False,16,0.125,0.1875,0.375,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0625,40,37,4.575,0,0,cute place excel servic awesom food love full brunch bread jelli tasti coffe nice strong benedict love nice place great start day busi madrid,good review,4,Spanish
9016,9017,Brunch_Club_Cafe,5,Positive,review_477342432,Best eggs Benedict I've had in years,"Cute little place, friendly staff, lovely food. My friend and I had the mini-brunch, but I am planning to go back for the full one as it was lovely. I had eggs Benedict with salmon, absolutely scrumptious, and my friend had a basket of croissants,...","Cute little place, friendly staff, lovely food. My friend and I had the mini-brunch, but I am planning to go back for the full one as it was lovely. I had eggs Benedict with salmon, absolutely scrumptious, and my friend had a basket of croissants, bread, jam, etc. and a lovely yoghurt with fruit, which I am hoping to sample next time!",2017-04-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12209860-Reviews-or110-Brunch_Club_Cafe-Madrid.html,UID_8456,0.0,0.625,0.375,0.9858,0.27375,0.5700000000000001,0.0405,336,29,0.0863095238095238,1,14,False,16,0.1578947368421052,0.1842105263157894,0.2894736842105263,0.0789473684210526,0.2105263157894736,0.0,0.0,0.0,0.0,0.0789473684210526,62,48,4.435483870967742,0,0,cute littl place friendli staff love food friend mini brunch plan go back full one love egg benedict salmon absolut scrumptiou friend basket croissant bread jam etc love yoghurt fruit hope sampl next time,good review,4,French
9017,9018,Brunch_Club_Cafe,5,Positive,review_474009755,Amazing,"The best brunch in Madrid! delicious food, excellent environment and service! Will be back again for sure :)","The best brunch in Madrid! delicious food, excellent environment and service! Will be back again for sure :)",2017-04-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12209860-Reviews-or110-Brunch_Club_Cafe-Madrid.html,UID_8457,0.0,0.426,0.574,0.9551,0.6666666666666666,0.6981481481481481,0.1677,108,7,0.0648148148148148,2,5,False,8,0.0,0.375,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,18,18,5.055555555555555,0,0,best brunch madrid delici food excel environ servic back sure,good review,4,Spanish
9018,9019,Gastromaquia,5,Positive,review_541885353,A must place to eat in Madrid,There are no words that can describe this place. The food was just out of this world. Its a hole in the wall and not any where in the busy area. But a great restaurant for people who love GOOD FOOD. Highly highly recommend Gastromiquia....,There are no words that can describe this place. The food was just out of this world. Its a hole in the wall and not any where in the busy area. But a great restaurant for people who love GOOD FOOD. Highly highly recommend Gastromiquia. Gracias por la comida más increíble,2017-11-18,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1024062-Reviews-or60-Gastromaquia-Madrid.html,UID_8458,0.023,0.675,0.301,0.9716,0.4519999999999999,0.558,0.44348,272,29,0.1066176470588235,0,5,False,13,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,51,47,4.352941176470588,0,0,word describ place food world hole wall busi area great restaur peopl love good food highli highli recommend gastromiquia gracia por la comida incr ble,very good review,5,Spanish
9019,9020,Gastromaquia,5,Positive,review_539766394,Great food and staff,had a great meal here. aordered tikka masala mussels and bbq ribs which both were aweeeemazing. The mussels is to die for. Place and staff were superb.,had a great meal here. aordered tikka masala mussels and bbq ribs which both were aweeeemazing. The mussels is to die for. Place and staff were superb.,2017-11-09,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1024062-Reviews-or60-Gastromaquia-Madrid.html,UID_8459,0.108,0.665,0.227,0.6486,0.9,0.875,0.8161999999999999,151,11,0.0728476821192053,0,4,False,4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,27,24,4.62962962962963,0,0,great meal aorder tikka masala mussel bbq rib aweeeemaz mussel die place staff superb,good review,4,Indian
9020,9021,Gastromaquia,5,Positive,review_538875539,Tuna tartar - excellent! ,"We went there with friend and ordered starters to share. Tuna tartar and pulpo was excellent! Also goat cheese and wines were perfect! Friendly staff, recommend!","We went there with friend and ordered starters to share. Tuna tartar and pulpo was excellent! Also goat cheese and wines were perfect! Friendly staff, recommend!",2017-11-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1024062-Reviews-or60-Gastromaquia-Madrid.html,UID_8460,0.0,0.508,0.492,0.9605,0.8229166666666666,0.8333333333333334,0.0515333333333332,161,9,0.0559006211180124,3,5,False,9,0.125,0.25,0.3125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,26,24,5.230769230769231,0,0,went friend order starter share tuna tartar pulpo excel also goat chees wine perfect friendli staff recommend,good review,4,Greek
9021,9022,Gastromaquia,5,Positive,review_536436156,Our new favourite restaurant in Madrid.,The first thing to say about this restaurant is that the staff are professionally attentive and you are immediately put at ease.  The service is professional but endearingly casual and friendly.  The food was perfect and this was our favourite restaurant of our entire stay....,The first thing to say about this restaurant is that the staff are professionally attentive and you are immediately put at ease. The service is professional but endearingly casual and friendly. The food was perfect and this was our favourite restaurant of our entire stay. Make sure you book as it's so popular that diners are waiting outside at 8.30pm to get in!!!,2017-10-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1024062-Reviews-or60-Gastromaquia-Madrid.html,UID_8461,0.0,0.721,0.279,0.9721,0.2725,0.6163888888888889,0.3817,365,32,0.0876712328767123,3,8,False,14,0.1578947368421052,0.1578947368421052,0.3684210526315789,0.0,0.2631578947368421,0.0,0.0,0.0,0.0526315789473684,0.0,63,48,4.809523809523809,0,0,first thing say restaur staff profession attent immedi put eas servic profession endearingli casual friendli food perfect favourit restaur entir stay make sure book popular diner wait outsid pm get,very good review,5,Spanish
9022,9023,Gastromaquia,5,Positive,review_126909620,Little Gem hidden away...,"You would be forgiven for walking straight by as the street scene of this restaurant isn't great, however, venture in and any concerns disappear - as you are greeted by Hugo, who speaks excellent English and makes you welcome.Small and unpretentious, go here for...","You would be forgiven for walking straight by as the street scene of this restaurant isn't great, however, venture in and any concerns disappear - as you are greeted by Hugo, who speaks excellent English and makes you welcome. Small and unpretentious, go here for the food rather than the setting. Because of the long thin configuration, not much of an atmosphere is apparent other than Hugo's tireless efforts. Food presentation excellent, desserts to die for. Very quaffable house red wine. Enjoy!",2012-03-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1024062-Reviews-or430-Gastromaquia-Madrid.html,UID_8462,0.09,0.709,0.202,0.8859,0.2416666666666666,0.4949999999999999,0.2881999999999999,499,36,0.0721442885771543,1,15,False,15,0.0625,0.1875,0.3125,0.0,0.1875,0.0,0.0,0.125,0.0625,0.0625,82,70,5.097560975609756,0,0,would forgiven walk straight street scene restaur great howev ventur concern disappear greet hugo speak excel english make welcom small unpretenti go food rather set long thin configur much atmospher appar hugo tireless effort food present excel dessert die quaffabl hous red wine enjoy,good review,4,Greek
