Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
2010,2011,La_Pizzateca,5,Positive,review_505807884,Definitely the best pizza I've had!,"Since the first time I found this place I absolutely loved it! I've been in Madrid for a couple of months now and every time I have the chance I go there and try something different, it has never disappointed me! Everything is just so...","Since the first time I found this place I absolutely loved it! I've been in Madrid for a couple of months now and every time I have the chance I go there and try something different, it has never disappointed me! Everything is just so fresh and they have many options to choose from, I also love how innovative the combinations are and how nice the presentation is. The place has a great atmosphere as well, no matter who you go with or even if you are by yourself! Don't doubt to visit!",2017-07-26,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2086638-Reviews-or100-La_Pizzateca-Madrid.html,UID_1934,0.009,0.718,0.272,0.9835,0.499375,0.6833333333333333,0.244475,487,48,0.0985626283367556,4,10,False,29,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.1176470588235294,93,73,4.247311827956989,0,0,sinc first time found place absolut love madrid coupl month everi time chanc go tri someth differ never disappoint everyth fresh mani option choos also love innov combin nice present place great atmospher well matter go even doubt visit,very good,5
2011,2012,La_Pizzateca,5,Positive,review_504971273,"Incredible food, incredible service","Even with a supremely picky eater in our midst, everyone found something delicious and left full and happy.  The fresh mozzarella di bufala was a wonderful surprise.","Even with a supremely picky eater in our midst, everyone found something delicious and left full and happy.  The fresh mozzarella di bufala was a wonderful surprise.",2017-07-23,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2086638-Reviews-or100-La_Pizzateca-Madrid.html,UID_1935,0.0,0.522,0.478,0.9595,0.5750000000000001,0.6749999999999999,0.1058,165,9,0.0545454545454545,0,3,False,7,0.0526315789473684,0.2631578947368421,0.3684210526315789,0.1052631578947368,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0,0.0,27,25,5.111111111111111,0,0,even suprem picki eater midst everyon found someth delici left full happi fresh mozzarella di bufala wonder surpris,very good,5
2012,2013,La_Cabana_Argentina,5,Positive,review_650537944,Highly recommended ,The steak was cooked to perfection. Extremely tasty and the service was very friendly. Would recommend to anyone to try this place!,The steak was cooked to perfection. Extremely tasty and the service was very friendly. Would recommend to anyone to try this place!,2019-02-06,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-or120-La_Cabana_Argentina-Madrid.html,UID_1936,0.0,0.65,0.35,0.882,0.2421875,0.825,0.0759999999999999,131,10,0.0763358778625954,1,3,False,10,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0833333333333333,0.25,0.0,0.0,0.0,0.0,0.0,22,19,5.0,0,0,steak cook perfect extrem tasti servic friendli would recommend anyon tri place,very good,5
2013,2014,La_Cabana_Argentina,5,Positive,review_650311239,Great Argentinian restaurant,"Excellent atmosphere, great food, very good wines. it has a ground hall and an underground one. the place is bustling in the evenings, so make sure to reserve a table. the location is very good.","Excellent atmosphere, great food, very good wines. it has a ground hall and an underground one. the place is bustling in the evenings, so make sure to reserve a table. the location is very good.",2019-02-05,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-or120-La_Cabana_Argentina-Madrid.html,UID_1937,0.0,0.642,0.358,0.9499,0.8240000000000001,0.8397777777777777,0.4642,194,16,0.0824742268041237,0,7,False,12,0.1333333333333333,0.2,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,35,30,4.571428571428571,0,0,excel atmospher great food good wine ground hall underground one place bustl even make sure reserv tabl locat good,very good,5
2014,2015,La_Cabana_Argentina,5,Positive,review_649724427,Great food & service,"We really enjoyed the food and service. We requested red wine by the glass and were poured a very nice Malbec. Dinner continued with bread and salad. The bread rolls and the salad were very fresh. (Salad consisted of greens, apple , celery, nuts and...","We really enjoyed the food and service.  We requested red wine by the glass and were poured a very nice Malbec.  Dinner continued with bread and salad. The bread rolls and the salad were very fresh. (Salad consisted of greens, apple , celery, nuts and Roquefort...there was plenty for the two of us to share.) We ordered solomillo steaks cooked medium. Our waiter let us know that would mean still red in the center so we requested medium well. They were cooked perfectly for us and tasted great. (Grilled over charcoal added nice flavor.) For dessert we split a crepe filled with caramel sauce. It was just right to have something slightly sweet to finish our meal.",2019-02-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-or120-La_Cabana_Argentina-Madrid.html,UID_1938,0.017,0.783,0.2,0.9753,0.3610164835164834,0.6133241758241759,0.3475799999999999,666,47,0.0705705705705705,0,21,False,33,0.1333333333333333,0.2,0.2666666666666666,0.0666666666666666,0.2666666666666666,0.0,0.0,0.0,0.0666666666666666,0.0,117,88,4.683760683760684,0,0,realli enjoy food servic request red wine glass pour nice malbec dinner continu bread salad bread roll salad fresh salad consist green appl celeri nut roquefort plenti two us share order solomillo steak cook medium waiter let us know would mean still red center request medium well cook perfectli us tast great grill charcoal ad nice flavor dessert split crepe fill caramel sauc right someth slightli sweet finish meal,very good,5
2015,2016,La_Cabana_Argentina,5,Positive,review_649431191,You must eat here,"Amazing food. Having been to Argentina multiple times, this hit the mark. Steak was great. Provolenta was spot on and the service was great. I have absolutely nothing negative to say","Amazing food. Having been to Argentina multiple times, this hit the mark. Steak was great. Provolenta was spot on and the service was great. I have absolutely nothing negative to say",2019-01-31,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-or120-La_Cabana_Argentina-Madrid.html,UID_1939,0.0,0.639,0.361,0.9458,0.3500000000000001,0.6166666666666666,0.3322499999999999,182,14,0.0769230769230769,0,5,False,10,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.2857142857142857,0.1428571428571428,31,26,4.903225806451613,0,0,amaz food argentina multipl time hit mark steak great provolenta spot servic great absolut noth neg say,very good,5
2016,2017,La_Cabana_Argentina,5,Positive,review_647915021,A-M-A-Z-I-N-G!!,"My Mom & I were just looking for a place to eat...when the grill in the window caught our eye! But there was no place... luckily they opened an additional sitting place.THIS PLACE IS AMAZING!! the hospitality, the food, the wine and or sure...","My Mom & I were just looking for a place to eat...when the grill in the window caught our eye! But there was no place... luckily they opened an additional sitting place. THIS PLACE IS AMAZING!! the hospitality, the food, the wine and or sure the apple pancake desert!",2019-01-23,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d796535-Reviews-or120-La_Cabana_Argentina-Madrid.html,UID_1940,0.103,0.729,0.169,0.724,0.6319444444444445,0.8740740740740741,0.81,267,25,0.0936329588014981,4,14,False,10,0.0,0.1,0.3,0.0,0.1,0.1,0.1,0.1,0.1,0.1,49,44,4.469387755102041,0,0,mom look place eat grill window caught eye place luckili open addit sit place place amaz hospit food wine sure appl pancak desert,very good,5
2017,2018,Angelita_Madrid,5,Positive,review_583059244,"Quiet street, amazing restaurant!","The concierge at our hotel recommended this nearby gem. It is a family restaurant and the owner explained the amazing menu to us. They also suggested wines that would best compliment what we ordered. We shared the red pepper dish, our cousin enjoyed the merluza...","The concierge at our hotel recommended this nearby gem. It is a family restaurant and the owner explained the amazing menu to us. They also suggested wines that would best compliment what we ordered. We shared the red pepper dish, our cousin enjoyed the merluza and we were awestruck by the lamb. Best that we've ever had in any restaurant! We even ordered a second portion. Fortunately, we still had room for dessert. One of the wines was so good that we took the bottle back to the hotel. Make reservations, even for lunch. We arrived as they were opening for lunch and all tables were full shortly thereafter.",2018-05-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10159455-Reviews-or70-Angelita_Madrid-Madrid.html,UID_1941,0.0,0.79,0.21,0.9795,0.4136363636363636,0.3954545454545454,0.2853222222222222,612,51,0.0833333333333333,1,14,False,33,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,109,83,4.623853211009174,0,0,concierg hotel recommend nearbi gem famili restaur owner explain amaz menu us also suggest wine would best compliment order share red pepper dish cousin enjoy merluza awestruck lamb best ever restaur even order second portion fortun still room dessert one wine good took bottl back hotel make reserv even lunch arriv open lunch tabl full shortli thereaft,very good,5
2018,2019,Angelita_Madrid,5,Positive,review_581455070,Hidden treasure,"Behind Gran Via in the Chueca area, in a narrow street, you find this family run restaurant. Two brothers with a passion for extraordinary tapas and delicious wines that are served by the glass. Reservation is necessary, although there is always room in the club...","Behind Gran Via in the Chueca area, in a narrow street, you find this family run restaurant. Two brothers with a passion for extraordinary tapas and delicious wines that are served by the glass. Reservation is necessary, although there is always room in the club under the restaurant if they are fully booked. At least, if you go there not too late. We entered the place with great expectations and left with a smile. What more do you need? ",2018-05-20,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10159455-Reviews-or70-Angelita_Madrid-Madrid.html,UID_1942,0.0,0.849,0.151,0.9231,0.1575757575757575,0.5863636363636363,0.6146800000000001,441,40,0.0907029478458049,0,10,False,14,0.0666666666666666,0.2,0.3333333333333333,0.0666666666666666,0.2,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,79,62,4.582278481012659,0,0,behind gran via chueca area narrow street find famili run restaur two brother passion extraordinari tapa delici wine serv glass reserv necessari although alway room club restaur fulli book least go late enter place great expect left smile need,very good,5
2019,2020,Angelita_Madrid,5,Positive,review_580668155,"Superb resto! Quality staff, quality food, great wines! ","Don’t be the wise guy, listen to their suggestions and order each glas with the food. LetThem choose, it won’t cost you a legg;-)One small issue: refrain from the still water, thats chloric, order a bottle of still or sparkling instead. Strange that...","Don’t be the wise guy, listen to their suggestions and order each glas with the food. Let Them choose, it won’t cost you a legg;-) One small issue: refrain from the still water, thats chloric, order a bottle of still or sparkling instead. Strange that they offer That whilst offering such good food and wines!  Not for the hungry tourists who eat meAt !",2018-05-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10159455-Reviews-or70-Angelita_Madrid-Madrid.html,UID_1943,0.026,0.85,0.124,0.7896,0.2749999999999999,0.5916666666666667,0.1870333333333333,353,26,0.0736543909348441,2,12,False,12,0.1111111111111111,0.1666666666666666,0.3333333333333333,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,64,57,4.515625,0,0,wise guy listen suggest order gla food let choos cost legg one small issu refrain still water that chloric order bottl still sparkl instead strang offer whilst offer good food wine hungri tourist eat meat,very good,5
2020,2021,Angelita_Madrid,5,Positive,review_579337185,Amazing,"Top 50 2018, great guys, amazing drinks. After trying two great drinks from the menu and then get a perfect ramos gin fizz, what more can you ask for?","Top 50 2018, great guys, amazing drinks. After trying two great drinks from the menu and then get a perfect ramos gin fizz, what more can you ask for?",2018-05-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10159455-Reviews-or70-Angelita_Madrid-Madrid.html,UID_1944,0.0,0.578,0.422,0.9552,0.7000000000000001,0.7333333333333334,0.0342,150,10,0.0666666666666666,0,5,False,11,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,29,28,4.206896551724138,0,0,top great guy amaz drink tri two great drink menu get perfect ramo gin fizz ask,very good,5
