Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
29053,29054,Taberna_Rayuela,5,Positive,review_550875457,"Excellent restaurant for location, food quality and service","The title sums up the qualities of this restaurant bistro pretty well! What is missing in the description is the very affordable price for the experience compared to Madrid standards.My family and I had a great dinner last night. Service was so personal, rightly...","The title sums up the qualities of this restaurant bistro pretty well! What is missing in the description is the very affordable price for the experience compared to Madrid standards. My family and I had a great dinner last night. Service was so personal, rightly paced and warm. The interior is cosy Spanish. There are few tables, so I suggest to book one beforehand. Both fish and meat dishes and tapas were very well cooked and tasty. Cheeses are also extremely nice.  What differentiates this Spanish restaurant from other traditional ones in Madrid is that their menu has also Asian influences in some of their food proposals. And they are all cooked super well. The International tapas are so good, for instance. Dont miss them if you go!",2018-01-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or20-Taberna_Rayuela-Madrid.html,UID_25343,0.015,0.792,0.193,0.976,0.193765664160401,0.3891604010025062,0.4293363636363636,744,62,0.0833333333333333,2,15,False,37,0.074074074074074,0.1111111111111111,0.3703703703703703,0.037037037037037,0.2592592592592592,0.0,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,128,96,4.8125,0,0,titl sum qualiti restaur bistro pretti well miss descript afford price experi compar madrid standard famili great dinner last night servic person rightli pace warm interior cosi spanish tabl suggest book one beforehand fish meat dish tapa well cook tasti chees also extrem nice differenti spanish restaur tradit one madrid menu also asian influenc food propos cook super well intern tapa good instanc dont miss go,good review,4
29054,29055,El_Club_Allard,5,Positive,review_771662990,Very classic and good club,Very classic and good club . Now is closed but you can still book for private food in very good saloons in the third floor The food very fresh,Very classic and good club . Now is closed but you can still book for private food in very good saloons in the third floor The food very fresh,2020-09-23,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1019405-Reviews-El_Club_Allard-Madrid.html,UID_5,0.0,0.727,0.273,0.8677,0.3023809523809523,0.3888095238095238,0.3385,142,14,0.0985915492957746,0,1,False,6,0.1176470588235294,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,29,25,3.931034482758621,0,0,classic good club close still book privat food good saloon third floor food fresh,good review,4
29055,29056,Restaurante_Tres_Bocas,5,Positive,review_726879300,WOW experience!,"Just jumped into the restaurant without any booking, and the food, people, ambient ... Amazing.Good food, detailed presentation, and the best mate ever.","Just jumped into the restaurant without any booking, and the food, people, ambient ... Amazing.Good food, detailed presentation, and the best mate ever.",2019-11-16,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5600060-Reviews-Restaurante_Tres_Bocas-Madrid.html,UID_25344,0.0,0.84,0.16,0.6369,0.7,0.525,0.0,152,8,0.0526315789473684,0,10,False,9,0.0,0.25,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.0,23,19,5.6521739130434785,0,0,jump restaur without book food peopl ambient amaz good food detail present best mate ever,good review,4
29056,29057,Taberna_el_Sur,5,Positive,review_355232233,Delicious tapas and friendly staff,"In our 4 days in Madrid, we ate here twice for dinner.  It was THAT good! We had shrimp (gambones) in a yummy sauce for 10.50€ and a small musaka for 3€. But our absolute favourites were the pork chops in a tasty sauce with...","In our 4 days in Madrid, we ate here twice for dinner. It was THAT good! We had shrimp (gambones) in a yummy sauce for 10.50€ and a small musaka for 3€. But our absolute favourites were the pork chops in a tasty sauce with potatoes (Solomillo Sur) and the shredded braised beef (ropa vieja) in the best sauce I've ever tasted. We used bread to soak it all up. Both dishes were available in half portions, as most of their dishes are as well. It allowed us to taste many varieties of tapas. My son enjoyed the salmon skewer with melted cheese on top. On our 2nd visit we noticed the board on the wall with daily specials so we ordered fish (9€) that came with mashed potatoes flavoured with broccoli which doesn't sound good, but was incredibly, surprisingly delicious. We also loved the paella which wasn't served in a traditional pan (so no crispy bottom) but was still excellent because of the sauce on it and the shrimp, baby octopus, fish and meat on it, 9€. Other highlights included the sangria 3€ with tons of fruit inside. We loved the red velvet cake (one of the best I've ever had). Sadly on our 2nd visit, they didn't have any more. We tried the strawberry cheesecake (4€) and while it was tasty, it didn't wow us as much as the red velvet did. Finally, I need to mention the exceptional service. Alex was the main person who helped us. His English is excellent and he is very welcoming. We also had another waitress (I didn't catch her name) whom my kids also loved. She spoke very good English and was so nice to us. We were greeted like old friends and given very good suggestions on what to order. My kids were given a little glass dish of gummy candies for dessert, I was given a free shot of wildberry liquor after dinner. Final points I forgot to add - bread was free here (you'll need it to soak up the amazing sauces) and they have English menus. Washroom (WC) was clean. So between the outstanding food and even better staff, this was the best dining experience we had in Madrid. I highly recommend that you visit and I'm not surprised they are ranked so high on tripadvisor.",2016-03-14,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2527526-Reviews-or2180-Taberna_el_Sur-Madrid.html,UID_25345,0.032,0.716,0.252,0.999,0.3553930817610062,0.5516981132075471,0.40965,2096,180,0.0858778625954198,1,68,False,90,0.1,0.15,0.325,0.1,0.125,0.025,0.0125,0.0125,0.1125,0.0375,389,240,4.390745501285347,0,0,day madrid ate twice dinner good shrimp gambon yummi sauc small musaka absolut favourit pork chop tasti sauc potato solomillo sur shred brais beef ropa vieja best sauc ever tast use bread soak dish avail half portion dish well allow us tast mani varieti tapa son enjoy salmon skewer melt chees top nd visit notic board wall daili special order fish came mash potato flavour broccoli sound good incred surprisingli delici also love paella serv tradit pan crispi bottom still excel sauc shrimp babi octopu fish meat highlight includ sangria ton fruit insid love red velvet cake one best ever sadli nd visit tri strawberri cheesecak tasti wow us much red velvet final need mention except servic alex main person help us english excel welcom also anoth waitress catch name kid also love spoke good english nice us greet like old friend given good suggest order kid given littl glass dish gummi candi dessert given free shot wildberri liquor dinner final point forgot add bread free need soak amaz sauc english menu washroom wc clean outstand food even better staff best dine experi madrid highli recommend visit surpris rank high tripadvisor,very good review,5
29057,29058,Taberna_Rayuela,5,Positive,review_240580298,Popular for reinventing locally famous spanish dishes.,"We are a team of young American culinary professionals from Texas with a passion for food, culture, and excitement; our love for food has driven us to work towards developing a greater understanding of food while looking into the history, culture, traditions, and techniques behind...","We are a team of young American culinary professionals from Texas with a passion for food, culture, and excitement; our love for food has driven us to work towards developing a greater understanding of food while looking into the history, culture, traditions, and techniques behind each dish. Our company is called Culinary Crossings and we are traveling the world, to discover and try new flavors, while documenting, and experiencing other cultures & their cuisines. During the summer we had the opportunity of traveling to 28 different countries and over 100 restaurants throughout Europe over a span of 3 months interviewing restaurant owners, cooking with chefs and tasting traditional yet popular dishes native to the region.  We visited a restaurant in Madrid, Spain that not only specialized in creating local famous dishes but reinventing new ones so that guests get a unique dining experience after every visit. We were shown how to make sautéed squid with green beans and and balsamic reduction. Cod croquettes. And seared tuna with balsamic and sesame oil. Even though there was a slight language barrier when it came to sitting down with the chef and owner of the restaurant, no conversation was needed as the delicious dishes in front of us spoke for themselves. Not only was the taste and presentation of these dishes spectacular, the delightful ambiance was the icing on the cake during our visit to Taberna Rayuela.",2014-11-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or50-Taberna_Rayuela-Madrid.html,UID_25346,0.016,0.888,0.096,0.9582,0.183354377104377,0.557901936026936,0.35805,1431,104,0.0726764500349406,0,23,False,35,0.109090909090909,0.1818181818181818,0.4181818181818181,0.0727272727272727,0.1636363636363636,0.0181818181818181,0.0,0.0,0.0363636363636363,0.0,234,164,5.115384615384615,0,0,team young american culinari profession texa passion food cultur excit love food driven us work toward develop greater understand food look histori cultur tradit techniqu behind dish compani call culinari cross travel world discov tri new flavor document experienc cultur cuisin summer opportun travel differ countri restaur throughout europ span month interview restaur owner cook chef tast tradit yet popular dish nativ region visit restaur madrid spain special creat local famou dish reinvent new one guest get uniqu dine experi everi visit shown make saut ed squid green bean balsam reduct cod croquett sear tuna balsam sesam oil even though slight languag barrier came sit chef owner restaur convers need delici dish front us spoke tast present dish spectacular delight ambianc ice cake visit taberna rayuela,very good review,5
29058,29059,Taberna_Rayuela,2,Negative,review_265917750,"nice place, shame about the food.",Overall it should have been a good experience and indeed many in the group didn't have problems with their food. However some food was sent back to be cooked again as the chef didnt seem to understand th e difference between medium rare steak and...,Overall it should have been a good experience and indeed many in the group didn't have problems with their food. However some food was sent back to be cooked again as the chef didnt seem to understand th e difference between medium rare steak and that a piece of meat that was stone cold in the middle. More seriously raw chicken was served up and then when when rejected they offered to cook it more. Very dangerous !!,2015-04-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or40-Taberna_Rayuela-Madrid.html,UID_11667,0.109,0.832,0.059,-0.6587,0.0057692307692307,0.5342948717948718,0.481875,419,41,0.0978520286396181,2,6,False,11,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.0555555555555555,0.1666666666666666,0.0555555555555555,0.0,0.1111111111111111,0.2222222222222222,0.0,78,64,4.384615384615385,0,0,overal good experi inde mani group problem food howev food sent back cook chef didnt seem understand th e differ medium rare steak piec meat stone cold middl serious raw chicken serv reject offer cook danger,average review,3
29059,29060,Taberna_Rayuela,5,Positive,review_262092880,Yummy inventive take on spanish tapas,"First they welcome you with wonderful olives and salted almonds. All of the dishes we tried were excellent. You can order a big plate or a tapa sized one, which allowed us to try several of the menu options.  We especially liked the Morcilla de...","First they welcome you with wonderful olives and salted almonds. All of the dishes we tried were excellent. You can order a big plate or a tapa sized one, which allowed us to try several of the menu options. We especially liked the Morcilla de Burgos and the salad was exquisite with 2 types of cheese, walnuts, beets, assortment of spinach, lettuce, arugula, endive and apple perfectly seasoned with honey dressing. The meat and cheese plate was exquisite (hand-cut really good jamon de bellota included). We ordered 4 tapas, a salad, the meat and cheese plate, 2 glasses of wine and water came to 40 EUR per person. And we were so full we couldn't go for dessert... The ambience is also tasteful and the service very attentive. I would go back in a heartbeat. All their dishes looked amazing and the quality of the ingredients they used was superb.",2015-03-27,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or40-Taberna_Rayuela-Madrid.html,UID_25347,0.0,0.831,0.169,0.9831,0.5918749999999999,0.6645833333333334,0.3579666666666667,850,63,0.0741176470588235,0,26,False,45,0.0416666666666666,0.2083333333333333,0.5,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,150,108,4.673333333333333,0,0,first welcom wonder oliv salt almond dish tri excel order big plate tapa size one allow us tri sever menu option especi like morcilla de burgo salad exquisit type chees walnut beet assort spinach lettuc arugula endiv appl perfectli season honey dress meat chees plate exquisit hand cut realli good jamon de bellota includ order tapa salad meat chees plate glass wine water came eur per person full go dessert ambienc also tast servic attent would go back heartbeat dish look amaz qualiti ingredi use superb,good review,4
29060,29061,Taberna_Rayuela,5,Positive,review_253564995,Great food and atmosphere at any time of the day,"Last time I was here with friends for lunch, but I must say that any ocassion is good at this place: lunch, dinner, coffee & cake (they have delicious home-made pies) or late night gin tonic.The place is birught and spacious, stylefully decorated and...","Last time I was here with friends for lunch, but I must say that any ocassion is good at this place: lunch, dinner, coffee & cake (they have delicious home-made pies) or late night gin tonic. The place is birught and spacious, stylefully decorated and has unique views at the Viaducto. It is two steps away from the Royal Palace and Cathedral, located opposite the Vistillas (where are festivals in May and August). The atmosphere is relaxed and familiar. The owners and staff are very friendly. The food is excellent, a fusion between traditional Spanish and Belgian with the personal touch of chef Nicolas. During the week there is a nice lunch menu for a fixed price with choice between 3 starters and 3 main dishes including a drink and dessert or coffee. The a la carte menu has more variety. There are tapas (to share) as well as starters and main dishes.",2015-02-10,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or40-Taberna_Rayuela-Madrid.html,UID_25348,0.0,0.793,0.207,0.9902,0.3041666666666667,0.5196078431372549,0.319175,861,68,0.0789779326364692,0,24,False,41,0.1052631578947368,0.1578947368421052,0.4210526315789473,0.0526315789473684,0.2105263157894736,0.0,0.0,0.0,0.0263157894736842,0.0263157894736842,153,111,4.633986928104576,0,0,last time friend lunch must say ocass good place lunch dinner coffe cake delici home made pie late night gin tonic place birught spaciou style decor uniqu view viaducto two step away royal palac cathedr locat opposit vistilla festiv may august atmospher relax familiar owner staff friendli food excel fusion tradit spanish belgian person touch chef nicola week nice lunch menu fix price choic starter main dish includ drink dessert coffe la cart menu varieti tapa share well starter main dish,good review,4
29061,29062,Taberna_Rayuela,5,Positive,review_465333437,Amazing lunch!,"I came here for lunch with a group of 8, and then were able to seat us immediately!The food was lovely -- I got the burrata, which was deliciiiious. A great spot for vegetarian-friendly food!The atmosphere was really nice as well -- bright,...","I came here for lunch with a group of 8, and then were able to seat us immediately! The food was lovely -- I got the burrata, which was deliciiiious. A great spot for vegetarian-friendly food! The atmosphere was really nice as well -- bright, cozy, and relaxing!",2017-03-07,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or30-Taberna_Rayuela-Madrid.html,UID_6611,0.0,0.674,0.326,0.9654,0.5291666666666667,0.7791666666666667,0.2989333333333333,262,22,0.0839694656488549,3,13,False,13,0.1333333333333333,0.2,0.2666666666666666,0.0666666666666666,0.2,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,48,41,4.479166666666667,0,0,came lunch group abl seat us immedi food love got burrata deliciiii great spot vegetarian friendli food atmospher realli nice well bright cozi relax,good review,4
29062,29063,Taberna_Rayuela,5,Positive,review_452048901,Neighborhood atmosphere with excellent food,We stopped into Rayuela for dinner as it is in the neighborhood where we are staying.  It was a wonderful find.  The food was excellent.  The service friendly and attentive.  The atmosphere was the best.....full of groups of friends enjoying a night out.  We had...,We stopped into Rayuela for dinner as it is in the neighborhood where we are staying. It was a wonderful find. The food was excellent. The service friendly and attentive. The atmosphere was the best.....full of groups of friends enjoying a night out.  We had tapas but there is a full menu as well and we will be going back.,2017-01-15,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3200440-Reviews-or30-Taberna_Rayuela-Madrid.html,UID_25349,0.022,0.79,0.188,0.8462,0.5178571428571429,0.65,0.30124,324,35,0.1080246913580246,0,11,False,19,0.125,0.2083333333333333,0.375,0.0416666666666666,0.25,0.0,0.0,0.0,0.0,0.0,60,47,4.4,0,0,stop rayuela dinner neighborhood stay wonder find food excel servic friendli attent atmospher best full group friend enjoy night tapa full menu well go back,good review,4
