Unnamed: 0,parse_count,restaurant_name,rating_review,sample,review_id,title_review,review_preview,review_full,date,city,url_restaurant,author_id,negative,neutral,positive,overall_sentiment,blob_polarity,blob_subjectivity,sentiment_shift,review_length,num_stop_words,stop_words_ratio,num_exclamations,num_punctuation,url_present,keyword_count,emotion_anticipation,emotion_joy,emotion_positive,emotion_surprise,emotion_trust,emotion_anger,emotion_disgust,emotion_fear,emotion_negative,emotion_sadness,word_count,unique_word_count,mean_word_length,hashtag_count,mention_count,clean_text,predicted_label,predicted_rating
5010,5011,Rosi_La_Loca,4,Positive,review_723423375,This Taberna is very nice!,This Taberna is very nice! Food is very good and the waitress Gloria was very professional and pleasant.,This Taberna is very nice! Food is very good and the waitress Gloria was very professional and pleasant. ,2019-11-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_4786,0.0,0.597,0.403,0.8791,0.6870833333333334,0.7191666666666667,0.2511,105,10,0.0952380952380952,1,2,False,4,0.1666666666666666,0.1666666666666666,0.25,0.1666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,18,14,4.833333333333333,0,0,taberna nice food good waitress gloria profession pleasant,good review,4
5011,5012,Rosi_La_Loca,5,Positive,review_723236801,Excellent food and service ,Great food and very friendly service. Recommendations: smoked octopus tentacle and the patatas bravas!,Great food and very friendly service. Recommendations: smoked octopus tentacle and the patatas bravas!,2019-11-02,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_4787,0.0,0.603,0.397,0.8353,0.7046875,0.7,0.8221,102,4,0.0392156862745098,1,3,False,4,0.125,0.25,0.25,0.0,0.25,0.0,0.125,0.0,0.0,0.0,14,13,6.357142857142857,0,0,great food friendli servic recommend smoke octopu tentacl patata brava,good review,4
5012,5013,Rosi_La_Loca,5,Positive,review_723103077,Amazing night in Madrid,"Everything was really good.The place was so fancy, the food great and the waiters Gloria, Jorge y Ismail amazing. It's a must in Madrid if you want to have paella and sangria!","Everything was really good.The place was so fancy, the food great and the waiters Gloria, Jorge y Ismail amazing. It's a must in Madrid if you want to have paella and sangria!",2019-11-01,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_4788,0.0,0.753,0.247,0.8588,0.5833333333333334,0.6166666666666667,0.6849,175,15,0.0857142857142857,1,6,False,13,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,32,29,4.5,0,0,everyth realli good place fanci food great waiter gloria jorg ismail amaz must madrid want paella sangria,very good review,5
5013,5014,Rosi_La_Loca,5,Positive,review_722816066,Fenomenal,"Don't miss this place. Visually, the food is a piece of art and taste is excellent. Great staff as well.","Don't miss this place. Visually, the food is a piece of art and taste is excellent. Great staff as well.",2019-10-31,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_4789,0.0,0.585,0.415,0.8845,0.6,0.5833333333333334,0.3106,104,9,0.0865384615384615,0,5,False,7,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.0,0.0,0.0,0.0,0.0909090909090909,20,19,4.25,0,0,miss place visual food piec art tast excel great staff well,very good review,5
5014,5015,Rosi_La_Loca,5,Positive,review_722528395,Lovely interior & food!,The interior was very picturesque and the food was affordable and delicious. Our waitress Cristiha was very friendly and welcoming.,The interior was very picturesque and the food was affordable and delicious. Our waitress Cristiha was very friendly and welcoming.,2019-10-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_4790,0.0,0.547,0.453,0.9224,0.5625,0.65,0.0043,131,11,0.0839694656488549,0,2,False,4,0.0714285714285714,0.2857142857142857,0.3571428571428571,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0,0.0,20,15,5.6,0,0,interior picturesqu food afford delici waitress cristiha friendli welcom,very good review,5
5015,5016,Rosi_La_Loca,4,Positive,review_722521386,A Must In Madrid - Make Sure You Book,"I reserved a table in advance which is a must as people were queuing and being turned away. This restaurant is super cute! A great experience, we weren’t quite sure what to expect. The food was good, beef tacos were the best of what we...","I reserved a table in advance which is a must as people were queuing and being turned away. This restaurant is super cute! A great experience, we weren’t quite sure what to expect. The food was good, beef tacos were the best of what we ordered and the cocktails were good too. Would have given it 5 * but we had to ask to order drinks, were never asked if we wanted anything else, still had a great time.",2019-10-30,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7204621-Reviews-or140-Rosi_La_Loca-Madrid.html,UID_3894,0.0,0.77,0.23,0.9598,0.6822916666666666,0.6944444444444444,0.26055,404,38,0.094059405940594,1,10,False,26,0.2083333333333333,0.1666666666666666,0.25,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0416666666666666,0.0,0.0,79,63,4.1265822784810124,0,0,reserv tabl advanc must peopl queu turn away restaur super cute great experi quit sure expect food good beef taco best order cocktail good would given ask order drink never ask want anyth els still great time,good review,4
5016,5017,El_miniBAR,4,Positive,review_655974066,Nice place,We go here for dinner time amd enjoyed.  Small tapas place but really nice. Food was good and great sangria.  Excellent service,We go here for dinner time amd enjoyed.  Small tapas place but really nice. Food was good and great sangria.  Excellent service,2019-03-03,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3688138-Reviews-or160-El_miniBAR-Madrid.html,UID_4791,0.0,0.449,0.551,0.9714,0.5583333333333332,0.7416666666666667,0.1662333333333333,127,6,0.0472440944881889,0,3,False,15,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,22,22,4.7272727272727275,0,0,go dinner time amd enjoy small tapa place realli nice food good great sangria excel servic,good review,4
5017,5018,El_miniBAR,5,Positive,review_655462895,5 stars,"Great food and drinks! We loved the place,especially melted goat cheese and a fresh tuna tartar. They also make special coctails,althouth we didn't try them.","Great food and drinks! We loved the place,especially melted goat cheese and a fresh tuna tartar. They also make special coctails,althouth we didn't try them.",2019-02-28,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3688138-Reviews-or160-El_miniBAR-Madrid.html,UID_4792,0.0,0.612,0.388,0.923,0.5892857142857143,0.6553571428571427,0.2047499999999999,157,8,0.0509554140127388,1,6,False,12,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25,24,5.32,0,0,great food drink love place especi melt goat chees fresh tuna tartar also make special coctail althouth tri,good review,4
5018,5019,El_miniBAR,5,Positive,review_653505990,"Brilliant tapas, great gin and tonic, friendly service","We arrived early in the evening, planning to have just some tapas after a long day’s travel. In the end we stayed for a couple of hours. Our waitress guided us through the tapas menu, and the tapas we chose were magnificent. The squid was...","We arrived early in the evening, planning to have just some tapas after a long day’s travel. In the end we stayed for a couple of hours. Our waitress guided us through the tapas menu, and the tapas we chose were magnificent. The squid was perfectly cooked in batter, with a nice Alioli sauce. The melted goats cheese was complemented by a sweet (quince?) sauce. The “apple thief” cider was delicious, and the unique method of serving gin ant tonic was spectacular. There is a lively, youthful atmosphere to the bar, and we will definitely return next time we visit Madrid!",2019-02-19,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3688138-Reviews-or160-El_miniBAR-Madrid.html,UID_4793,0.0,0.783,0.217,0.9771,0.4259469696969697,0.6875,0.3403999999999999,572,46,0.0804195804195804,1,16,False,22,0.1875,0.09375,0.21875,0.15625,0.09375,0.0625,0.03125,0.0625,0.0625,0.03125,101,76,4.673267326732673,0,0,arriv earli even plan tapa long day travel end stay coupl hour waitress guid us tapa menu tapa chose magnific squid perfectli cook batter nice alioli sauc melt goat chees complement sweet quinc sauc appl thief cider delici uniqu method serv gin ant tonic spectacular live youth atmospher bar definit return next time visit madrid,good review,4
5019,5020,El_miniBAR,3,Negative,review_648985674,First day in Madrid ,The quality was actually pretty good but the quantities are not that much. If you want like to visit this place try to order specific tapas that are popular in Madrid.,The quality was actually pretty good but the quantities are not that much. If you want like to visit this place try to order specific tapas that are popular in Madrid.,2019-01-29,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3688138-Reviews-or160-El_miniBAR-Madrid.html,UID_4794,0.0,0.676,0.324,0.8873,0.35,0.5650000000000001,0.2129999999999999,167,15,0.0898203592814371,0,2,False,12,0.2,0.2,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,31,28,4.419354838709677,0,0,qualiti actual pretti good quantiti much want like visit place tri order specif tapa popular madrid,good review,4
